	sch	sch_date	wmo	wmo_date	delta_days	station	min_date	max_date	records	latitude	longitude	station_name
2486	NA 	1962-08-30	9	1993-03-17	11157	0-20000-0-76491	1948-01-01	2002-05-05	1457	23.729999542236328	-99.11000061035156	CIUDAD VICTORIA, TAMPS.
2487	NA	NA	NA	NA	NA	0-20000-0-33907	1997-05-02	1997-05-02	1	1.0	46.25	32.3
2488	NA 	1955-11-16	99	1988-09-26	12003	0-20000-0-97395	1950-10-03	1989-02-25	1046	-8.470000267028809	126.44999694824219	BAU CAU
2489	XXX 	2002-09-29	NA	1900-01-01	-1	0-20000-0-51133	1960-01-01	2002-09-29	25859	46.72999954223633	83.0	TACHENG
2490	NA 	1978-12-29	2	1979-01-02	3	0-20000-0-10315	1971-06-15	1985-08-29	6800	52.27000045776367	7.429999828338623	MUENSTER/OSNABRUECK
2491	NA	NA	NA	NA	NA	0-20000-0-40879	1997-07-19	1997-07-19	1	1.0	27.200000762939453	60.7
2492	NA	NA	NA	NA	NA	0-20000-0-12910	1985-06-05	1985-06-05	2	2.0	46.91999816894531	16.3
2493	XXX 	1997-09-17	NA	1900-01-01	-1	0-20000-0-71197	1994-03-08	1997-09-17	2421	47.56999969482422	-59.16999816894531	PORT AUX BASQUES, NFLD
2494	NA	NA	NA	NA	NA	0-20000-0-91354	1958-03-27	1964-11-29	238	238.0	9.770000457763672	160.97
2495	XXX 	2001-08-27	NA	1900-01-01	-1	0-20000-0-71621	1955-07-01	2001-09-05	7490	44.119998931884766	-77.52999877929688	TRENTON A, ONT
2496	99	1981-04-30	99	1981-04-30	0	0-20000-0-28009	1981-04-30	1990-07-15	20	59.33000183105469	52.22999954223633	KIRS
2497	NA	NA	NA	NA	NA	0-20000-0-48475	1997-07-30	2006-09-02	2	2.0	12.579999923706055	99.95
2498	NA	NA	NA	NA	NA	0-20000-0-17026	1984-12-30	1988-11-07	3	3.0	42.029998779296875	35.17
2499	W__ 	1978-12-30	99	1980-02-04	401	0-20000-0-96295	1976-06-01	2022-01-08	25576	-5.269999980926514	105.18000030517578	TANJUNG KARANG/RADIN INTEN II
2500	V8A 	1992-11-24	27	1992-11-26	1	0-20000-0-15120	1950-10-03	2012-10-24	41843	46.779998779296875	23.56999969482422	CLUJ-NAPOCA
2501	NA 	1967-12-27	99	1981-04-21	4864	0-20000-0-32509	1965-09-03	1993-05-12	157	54.08000183105469	159.9499969482422	SEMYACHIK
2502	NA	NA	NA	NA	NA	0-20000-0-72525	1958-05-01	1967-10-31	2105	2105.0	41.25	-80.67
2503	NA	NA	NA	NA	NA	0-20000-0-47050	1981-04-08	1985-05-05	2	2.0	39.619998931884766	125.65
2504	KUUT	1997-04-01	61	1997-07-03	93	0-20000-0-74648	1997-04-01	2002-06-15	1730	35.79999923706055	-95.78299713134766	HASKELL, OK.
2505	NA	NA	NA	NA	NA	0-20000-0-72244	1918-11-04	1978-12-29	31069	31069.0	29.645000457763672	-95.279
2506	99	1978-12-26	99	1978-12-26	0	0-20000-0-63985	1949-07-16	2022-01-08	21499	-4.619999885559082	55.45000076293945	SEYCHELLES INTER. AIRPORT (RAWINSONDE STATION)
2507	NA	NA	NA	NA	NA	0-20500-0-41022	1968-03-17	1968-05-09	13	13.0	11.619999885559082	108.95
2508	XXX 	2004-01-21	52	2004-02-11	21	0-20000-0-91413	1948-11-09	2022-01-09	49877	9.520000457763672	138.1300048828125	WEATHER SERVICE OFFICE, YAP, CAROLINE IS.
2509	NA	NA	NA	NA	NA	0-20000-0-48064	1981-04-28	1981-04-28	1	1.0	20.170000076293945	94.88
2510	XXX 	1998-04-07	92	1998-04-08	1	0-20000-0-71866	1994-03-29	2000-08-25	2469	52.16999816894531	-106.69999694824219	SASKATOON DIEFENBAKER INT'L A, SASK
2511	NA	NA	NA	NA	NA	0-20000-0-48068	1984-05-22	1984-05-22	1	1.0	20.1299991607666	96.77
2512	NA	NA	NA	NA	NA	0-20400-0-5983	1953-05-17	1953-05-17	1	1.0	28.0	7.7
2513	NA 	1974-07-26	99	1981-04-25	2465	0-20000-0-62722	1974-07-26	1991-09-15	4	15.800000190734863	36.20000076293945	AROMA
2514	NA	NA	NA	NA	NA	0-20000-0-68580	1984-05-10	1993-05-13	5	5.0	-29.530000686645508	30.28
2515	NA	NA	NA	NA	NA	0-20500-0-3127	1955-02-08	1955-05-12	161	161.0	34.77000045776367	-114.62
2516	NA	NA	NA	NA	NA	0-20000-0-94340	1981-04-07	1981-08-21	4	4.0	-20.729999542236328	143.13
2517	NA	NA	NA	NA	NA	0-20000-0-95317	1982-07-08	1982-07-08	1	1.0	-21.18000030517578	119.75
2518	NA	NA	NA	NA	NA	0-20000-0-86210	1984-06-27	1984-06-27	1	1.0	-24.049999237060547	-54.32
2519	NA	NA	NA	NA	NA	0-20000-0-83220	1974-08-06	1974-09-06	2	2.0	-12.0	-53.4
2520	NA	NA	NA	NA	NA	0-20000-0-13183	1981-05-13	1981-05-13	1	1.0	45.150001525878906	21.32
2521	-922	1978-12-29	99	1980-01-01	368	0-20000-0-51156	1973-01-01	2017-05-31	28594	46.810001373291016	85.7490005493164	HOBOKSAR
2522	NA	NA	NA	NA	NA	0-20000-0-48352	1988-12-09	1988-12-09	1	1.0	17.8700008392334	102.72
2523	NA	NA	NA	NA	NA	0-20000-0-40736	1984-07-28	1984-07-28	1	1.0	36.720001220703125	52.65
2524	NA	NA	NA	NA	NA	0-20400-0-4679	1957-08-31	1957-09-27	62	62.0	39.720001220703125	73.25
2525	NA	NA	NA	NA	NA	0-20000-0-16312	1986-02-24	1986-02-24	1	1.0	40.77000045776367	16.93
2526	NA	NA	NA	NA	NA	0-20000-0-94633	1982-07-03	1982-07-03	1	1.0	-32.31999969482422	117.87
2527	-922	1978-11-24	99	1984-02-14	1908	0-20000-0-07577	1920-09-04	2001-07-28	3094	44.58100128173828	4.732999801635742	MONTELIMAR
2528	NA	NA	NA	NA	NA	0-20000-0-11053	1984-08-05	1988-06-09	2	2.0	48.220001220703125	13.48
2529	NA 	1974-09-04	NA 	1974-09-04	0	0-20000-0-80214	1974-09-04	2021-12-31	312	4.400000095367432	-75.0999984741211	IBAGUE/PERALES
2530	NA	NA	NA	NA	NA	0-20000-0-98755	1984-01-12	1993-04-05	2	2.0	8.369999885559082	126.33
2531	XXX 	1986-02-28	99	1986-03-05	4	0-20000-0-07627	1969-11-02	1986-10-20	2060	43.0	1.100000023841858	SAINT GIRONS
2532	NA 	1946-02-27	NA 	1946-02-27	0	0-20000-0-47891	1942-01-23	1994-02-21	665	34.31800079345703	134.0540008544922	TAKAMATSU
2533	99	1978-12-27	99	1978-12-27	0	0-20000-0-15200	1967-03-05	2001-09-03	10607	46.18000030517578	21.260000228881836	ARAD
2534	H9G 	2004-06-30	132	2014-05-25	3616	0-20001-0-57516	1944-11-25	2021-12-31	47931	29.5	106.37000274658203	CHONGQING (57516-1)
2535	NA	NA	NA	NA	NA	0-20000-0-83309	1986-03-06	1986-03-06	1	1.0	-14.399999618530273	-56.45
2536	NA	NA	NA	NA	NA	0-20000-0-60200	1986-02-28	1986-02-28	1	1.0	32.56999969482422	-1.95
2537	-922	1978-12-29	99	1978-12-31	1	0-20300-0-60535	1957-07-01	1990-04-03	15530	34.68000030517578	3.25	DJELFA
2538	W__ 	1978-12-28	99	1980-06-30	549	0-20000-0-15230	1973-05-09	1982-11-19	1280	45.880001068115234	22.899999618530273	DEVA
2539	J9H 	2003-01-31	47	2003-02-01	0	0-20000-0-47681	1930-04-02	2019-06-30	41208	34.75	137.7030029296875	HAMAMATSU AB
2540	NA 	1970-05-01	99	1986-07-11	5914	0-20000-0-16687	1949-10-01	2002-08-03	7236	38.14899826049805	21.422000885009766	ARAXOS (AIRPORT)
2541	NA	NA	NA	NA	NA	0-20000-0-33187	1986-03-06	1986-03-06	1	1.0	50.75	25.33
2542	XXX 	2000-01-12	27	2005-03-05	1879	0-20000-0-31736	1940-02-20	2022-01-08	62030	48.53300094604492	135.23300170898438	HABAROVSK (31736-0)
2543	99	1978-12-28	99	1978-12-28	0	0-20000-0-15247	1973-06-24	1982-11-19	1261	45.77000045776367	21.25	TIMISOARA
2544	NA	NA	NA	NA	NA	0-20000-0-94743	1982-07-08	1982-07-08	1	1.0	-33.58000183105469	150.25
2545	NA 	1970-05-05	NA 	1970-05-05	0	0-20000-0-94234	1948-01-01	1994-03-08	27440	-16.263999938964844	133.3780059814453	DALY WATERS AWS
2546	W__ 	1983-09-22	99	1986-03-02	891	0-20000-0-64210	1966-06-08	1992-10-11	1982	-4.380000114440918	15.430000305175781	KINSHASA/N'DJILI
2547	NA	NA	NA	NA	NA	0-20000-0-41437	1982-04-07	1990-08-22	4	4.0	14.520000457763672	46.85
2548	NA	NA	NA	NA	NA	0-20000-0-72537	1929-01-22	1973-03-28	15713	15713.0	42.220001220703125	-83.35
2549	NA	NA	NA	NA	NA	0-20000-0-65273	1988-12-19	1988-12-19	1	1.0	5.96999979019165	8.72
2550	99	1978-12-28	99	1978-12-28	0	0-20000-0-15302	1973-06-21	1998-01-15	1395	45.5	25.579999923706055	PREDEAL
2551	NA	NA	NA	NA	NA	0-20000-0-11101	1986-04-07	1986-04-07	1	1.0	47.5	9.75
2552	NA 	1958-12-31	NA 	1958-12-31	0	0-20000-0-87765	1939-01-28	1984-10-25	1105	-41.150001525878906	-71.30000305175781	BARILOCHE AERO
2553	NA 	1945-03-31	99	1984-08-29	14395	0-20000-0-98430	1945-03-01	1984-09-03	41	14.619999885559082	121.0199966430664	SCIENCE GARDEN
2554	FGC 	2009-05-10	57	2009-05-11	0	0-20000-0-43192	1954-05-01	2021-11-01	32423	15.430000305175781	73.81999969482422	GOA/PANJIM
2555	NA	NA	NA	NA	NA	0-20000-0-03305	1982-08-12	1982-08-12	1	1.0	52.93000030517578	-3.93
2556	NA	NA	NA	NA	NA	0-20000-0-22559	1984-03-03	1984-03-03	1	1.0	64.22000122070312	41.67
2557	NA 	1946-11-20	NA 	1946-11-20	0	0-20000-0-41933	1944-01-01	1990-06-28	1788	23.469999313354492	91.18000030517578	COMILLA
2558	NA	NA	NA	NA	NA	0-20000-0-17237	1982-08-12	1984-08-24	2	2.0	37.77000045776367	29.08
2559	NA 	1943-12-01	NA 	1943-12-01	0	0-20000-0-04211	1943-12-01	1984-12-13	3	72.75	-56.0	MITTARFIK UPERNAVIK (UPERNAVIK LUFTHAVN)
2560	XXX 	1998-09-05	29	1998-09-06	1	0-20000-0-23552	1953-01-04	1998-10-03	39429	64.91999816894531	77.81999969482422	TARKO-SALE
2561	99	1982-08-13	99	1982-08-13	0	0-20000-0-24923	1982-08-13	1989-12-10	2	60.720001220703125	114.87999725341797	LENSK
2562	XXX 	2002-09-29	131	2014-06-15	4277	0-20000-0-51243	1957-12-16	2021-12-31	28875	45.779998779296875	84.87000274658203	KARAMAY
2563	99	1978-12-29	99	1978-12-29	0	0-20000-0-15310	1970-11-27	1997-12-26	9866	45.45000076293945	28.030000686645508	GALATI
2564	99	1984-04-14	99	1984-04-14	0	0-20000-0-37061	1984-04-14	1989-05-11	3	44.79999923706055	44.16999816894531	BUDENNOVSK
2565	C9  	1978-12-28	9	1994-03-31	5572	0-20000-0-47185	1954-07-15	2016-05-31	41028	33.20000076293945	126.22000122070312	GOSAN
2566	NA	NA	NA	NA	NA	0-20000-0-37958	1982-08-23	1982-08-23	1	1.0	38.900001525878906	46.25
2567	NA	NA	NA	NA	NA	0-20000-0-74614	1944-08-17	1978-12-15	1569	1569.0	36.58000183105469	-115.68
2568	NA	NA	NA	NA	NA	0-20000-0-83700	1983-11-18	1983-11-18	1	1.0	-22.049999237060547	-41.05
2569	VCL 	1999-03-01	61	2002-06-07	1194	0-20001-0-71845	1991-10-02	2022-01-08	21851	51.470001220703125	-90.19999694824219	PICKLE LAKE UA, ONT
2570	NA	NA	NA	NA	NA	0-20000-0-43436	1982-08-30	2001-10-29	2	2.0	7.71999979019165	81.7
2571	W__ 	1978-12-28	99	1980-02-08	406	0-20000-0-15410	1973-05-23	2003-02-19	1490	44.630001068115234	22.6299991607666	DROBETA-TURNU SEVERIN
2572	XXX 	1998-08-31	NA	1900-01-01	-1	0-20000-0-48647	1954-07-06	1999-07-18	43056	3.119999885559082	101.55000305175781	KUALA LUMPUR/SUBANG
2573	NA	NA	NA	NA	NA	0-20000-0-68714	1982-08-13	1997-04-30	2	2.0	-33.08000183105469	18.03
2574	H9G 	2004-07-31	132	2017-11-29	4869	0-20000-0-57972	1956-11-30	2021-12-31	46934	25.75	112.9800033569336	CHENZHOU
2575	NA	NA	NA	NA	NA	0-20000-0-42270	1984-12-08	1984-12-08	1	1.0	27.899999618530273	80.8
2576	99	1975-07-30	99	1975-07-30	0	0-20000-0-72401	1933-11-20	1990-03-24	31292	37.5	-77.33300018310547	RICHMOND/BYRD, VA.
2577	W__ 	1978-12-26	W__ 	1978-12-26	0	0-20000-0-96171	1957-07-02	2022-01-08	18529	-0.4300000071525574	102.44999694824219	RENGAT/JAPURA
2578	XXX 	1990-09-04	NA	1900-01-01	-1	0-20000-0-47684	1969-10-17	1990-09-05	5907	34.93000030517578	136.5800018310547	YOKKAICHI
2579	NA 	1954-08-15	NA 	1954-08-15	0	0-20000-0-72417	1939-06-01	2000-03-23	16124	38.882999420166016	-79.8499984741211	ELKINS/ELKINS-RANDOLPH CO., WV.
2580	NA	NA	NA	NA	NA	0-20000-0-16021	1985-12-20	1986-11-20	2	2.0	46.29999923706055	11.78
2581	NA	NA	NA	NA	NA	0-20000-0-48687	1955-01-31	1978-06-13	2329	2329.0	1.3799999952316284	103.72
2582	XXX 	1980-01-22	99	1980-01-24	2	0-20000-0-47688	1934-12-31	2002-08-09	2402	34.987998962402344	139.83200073242188	TATEYAMA AB
2583	W__ 	1978-12-29	W__ 	1978-12-29	0	0-20300-0-91941	1978-01-05	1988-02-06	5795	-14.970000267028809	-147.6699981689453	RANGIROA
2584	MV5 	1998-02-17	71	2001-11-07	1359	0-20000-0-26038	1946-03-12	2022-01-08	57833	59.45000076293945	24.799999237060547	TALLINN-HARKU
2585	NA	NA	NA	NA	NA	0-20000-0-58569	1985-12-13	1985-12-13	1	1.0	29.200000762939453	121.95
2586	XXX 	1980-01-22	99	1990-07-08	3820	0-20000-0-47727	1975-01-21	1997-12-15	565	35.779998779296875	140.02000427246094	SHIMOFUSA AB
2587	NA 	1948-06-21	NA 	1948-06-21	0	0-20300-0-14761	1943-01-02	1982-08-03	5368	40.882999420166016	-78.08300018310547	PHILIPSBURG
2588	NA	NA	NA	NA	NA	0-20300-0-13850	1941-08-21	1952-10-22	4275	4275.0	32.349998474121094	-86.983
2589	NA	NA	NA	NA	NA	0-20000-0-31866	1994-08-11	1994-08-11	1	1.0	46.529998779296875	138.33
2590	XXX 	1993-12-30	NA	1900-01-01	-1	0-20000-0-10384	1900-04-11	1993-12-31	53489	52.56999969482422	13.329999923706055	BERLIN-TEMPELHOF
2591	NA	NA	NA	NA	NA	0-20000-0-01465	1989-10-24	1989-10-24	1	1.0	58.400001525878906	8.8
2592	NA	NA	NA	NA	NA	0-20000-0-72517	1982-08-03	1982-08-03	1	1.0	40.650001525878906	-75.43
2593	XXX 	1999-01-04	27	1999-10-28	297	0-20000-0-24125	1954-07-19	2021-12-31	50293	68.66999816894531	112.33000183105469	OLENEK (24125-0)
2594	NA	NA	NA	NA	NA	0-20000-0-03716	1989-10-07	1998-01-23	1018	1018.0	51.400001525878906	-3.35
2595	NA 	1944-05-14	99	1982-08-14	13970	0-20000-0-91753	1942-10-01	1988-11-12	727	-13.329999923706055	-176.14999389648438	HIHIFO (ILE WALLIS)
2596	NA	NA	NA	NA	NA	0-20300-0-48849	1966-03-01	1968-02-23	1094	1094.0	16.799999237060547	107.1
2597	NA	NA	NA	NA	NA	0-20000-0-04241	1982-09-06	1982-09-06	1	1.0	65.4000015258789	-52.87
2598	NA	NA	NA	NA	NA	0-20000-0-03770	1989-10-22	1989-10-22	1	1.0	51.52000045776367	-0.12
2599	NA	NA	NA	NA	NA	0-20000-0-48943	1988-05-05	2008-10-09	2	2.0	18.270000457763672	102.95
2600	V8A 	1988-08-24	16	1988-08-26	1	0-20000-0-96413	1951-01-02	2022-01-08	73011	1.4800000190734863	110.33000183105469	KUCHING
2601	XXX 	2002-09-29	NA	1900-01-01	-1	0-20000-0-51288	1957-11-01	2002-09-30	24926	45.22999954223633	90.55000305175781	BAYTIK SHAN
2602	NA	NA	NA	NA	NA	0-20000-0-04069	1989-10-28	1989-10-28	1	1.0	65.81999969482422	-17.35
2603	NA	NA	NA	NA	NA	0-20000-0-71731	1955-07-01	1958-12-31	3018	3018.0	46.369998931884766	-79.42
2604	NA	NA	NA	NA	NA	0-20000-0-28831	1989-10-30	1989-10-30	1	1.0	53.93000030517578	58.33
2605	XXX 	1994-06-24	9	1994-06-25	0	0-20000-0-65592	1944-01-01	2003-04-29	21623	4.416999816894531	-7.367000102996826	TABOU
2606	XXX 	1975-08-17	99	1985-12-28	3785	0-20000-0-72450	1930-04-07	1989-02-19	35308	37.650001525878906	-97.43299865722656	WICHITA/MID-CONTINENT, KS.
2607	NA	NA	NA	NA	NA	0-20300-0-48851	1968-03-03	1972-01-19	1528	1528.0	16.770000457763672	107.16
2608	DGM 	1989-10-26	17	2007-11-09	6587	0-20000-0-40856	1989-10-26	2022-01-08	4590	29.469999313354492	60.880001068115234	ZAHEDAN
2609	NA	NA	NA	NA	NA	0-20000-0-71063	1955-07-01	1958-12-31	3858	3858.0	45.45000076293945	-75.63
2610	XXX 	1987-11-27	NA	1900-01-01	-1	0-20000-0-65660	1942-09-07	1987-12-04	2727	6.230000019073486	-10.369999885559082	ROBERTS FIELD
2611	99	1986-01-30	99	1986-01-30	0	0-20000-0-31915	1986-01-30	1988-07-20	3	44.400001525878906	131.3800048828125	POGRANICHNYJ
2612	NA	NA	NA	NA	NA	0-20000-0-13285	1979-07-04	1989-09-10	10	10.0	44.75	21.52
2613	NA 	1974-08-26	NA 	1974-08-26	0	0-20000-0-63870	1974-08-26	1991-05-08	49	-6.199999809265137	39.20000076293945	ZANZIBAR/KISAUNI
2614	NA	NA	NA	NA	NA	0-20000-0-48852	1970-02-11	1972-02-03	690	690.0	16.399999618530273	107.7
2615	VE_ 	1995-09-30	63	1995-10-03	2	0-20000-0-65503	1940-01-01	2020-06-10	64024	12.350000381469727	-1.5169999599456787	OUAGADOUGOU
2616	NA	NA	NA	NA	NA	0-20300-0-99006	1946-01-01	1974-05-22	29186	29186.0	62.0	-33.0
2617	NA	NA	NA	NA	NA	0-20000-0-71220	1986-03-31	1986-03-31	1	1.0	54.29999923706055	-130.88
2618	XXX 	1998-12-03	NA	1900-01-01	-1	0-20000-0-51334	1965-08-07	2003-06-30	13475	44.56700134277344	82.81700134277344	JINGHE (51334-0)
2619	Run 	2003-09-14	27	2009-12-28	2297	0-20000-0-33317	1950-01-03	2022-01-08	40846	50.16999816894531	27.049999237060547	Shepetivka
2620	NA 	1966-08-31	NA 	1966-08-31	0	0-20000-0-16420	1926-02-16	1988-05-14	6063	38.20000076293945	15.550000190734863	MESSINA
2621	XXX 	1992-02-27	9	1992-02-28	1	0-20000-0-47772	1925-04-14	2002-01-01	17245	34.650001525878906	135.42999267578125	OSAKA
2622	VC_ 	1994-05-12	61	1994-05-12	0	0-20001-0-71081	1957-08-01	2022-01-08	46595	68.77999877929688	-81.25	HALL BEACH UA, NU
2623	MRz 	1998-10-12	27	2004-03-20	1986	0-20000-0-27962	1961-01-09	2022-01-08	33733	53.130001068115234	45.02000045776367	PENZA
2624	NA	NA	NA	NA	NA	0-20400-0-4698	1951-07-23	1951-08-01	30	30.0	41.04999923706055	70.18
2625	-922	1978-12-26	6	1979-01-12	16	0-20000-0-66160	1948-01-02	1994-09-21	10817	-8.850000381469727	13.232999801635742	LUANDA
2626	NA	NA	NA	NA	NA	0-20000-0-70274	1984-12-02	1989-01-31	2	2.0	61.599998474121094	-149.08
2627	NA	NA	NA	NA	NA	0-20000-0-47022	1989-10-24	1989-10-24	1	1.0	40.81999969482422	128.15
2628	-922	1978-12-29	99	1978-12-30	0	0-20000-0-60360	1945-07-01	2008-06-30	44201	36.83000183105469	7.800000190734863	ANNABA
2629	XXX 	1990-10-30	NA	1900-01-01	-1	0-20000-0-51379	1959-10-01	1998-12-29	12407	44.04999923706055	89.44999694824219	QITAI
2630	NA	NA	NA	NA	NA	0-20000-0-96465	1949-10-01	1966-01-30	9195	9195.0	5.28000020980835	115.27
2631	NA	NA	NA	NA	NA	0-20500-0-12890	1950-08-16	1965-02-12	10592	10592.0	29.969999313354492	-89.38
2632	XXX 	1982-05-17	99	1982-05-18	0	0-20000-0-67001	1966-05-10	2020-04-10	9930	-11.699999809265137	43.22999954223633	MORONI AIRPORT (GRANDE-COMORE)
2633	RV5 	2003-03-28	53	2003-06-10	74	0-20000-0-38353	1956-03-22	2007-07-08	31319	42.849998474121094	74.52999877929688	BISHKEK
2634	NA	NA	NA	NA	NA	0-20500-0-34072	1960-02-08	1965-01-15	2131	2131.0	49.150001525878906	4.63
2635	NA	NA	NA	NA	NA	0-20000-0-64282	1980-11-17	1980-11-17	1	1.0	-7.28000020980835	27.43
2636	NA	NA	NA	NA	NA	0-20300-0-01020	1957-09-18	1958-08-15	259	259.0	80.05000305175781	18.3
2637	-922	1980-11-20	99	1991-01-03	3696	0-20000-0-97780	1980-11-20	1993-07-26	5	-3.9200000762939453	136.3699951171875	ENAROTALI
2638	XXX 	2005-11-03	NA	1900-01-01	-1	0-20000-0-03171	1921-11-03	2006-01-16	62144	56.380001068115234	-2.880000114440918	LEUCHARS
2639	NA	NA	NA	NA	NA	0-20500-0-53807	1971-01-15	1971-01-15	1	1.0	32.20000076293945	-84.5
2640	XXX 	1978-08-17	XXX 	1978-08-17	0	0-20000-0-15360	1973-03-23	1998-06-05	353	45.150001525878906	29.670000076293945	SULINA
2641	-922	1978-12-05	99	1980-01-02	393	0-20000-0-67004	1966-05-10	1988-02-23	5500	-12.109999656677246	44.43000030517578	OUANI (ANJOUAN)
2642	NA	NA	NA	NA	NA	0-20000-0-60100	1949-07-01	1952-09-30	1119	1119.0	35.78799819946289	-5.807
2643	99	1980-12-19	99	1980-12-19	0	0-20000-0-21908	1980-12-19	1988-01-08	8	70.12999725341797	113.97000122070312	DZALINDA (21908-0)
2644	NA 	1974-08-10	NA 	1974-08-10	0	0-20000-0-65460	1974-07-30	1980-12-19	3	6.099999904632568	0.10000000149011612	AKUSE
2645	NA	NA	NA	NA	NA	0-20000-0-65335	1982-09-11	1996-08-25	6	6.0	7.980000019073486	2.43
2646	W_R 	1978-12-29	W_R 	1978-12-29	0	0-20000-0-94693	1950-01-01	2013-05-28	92142	-34.22999954223633	142.0800018310547	MILDURA AIRPORT
2647	79	1978-12-29	79	1978-12-29	0	0-20000-0-97146	1954-07-29	1992-12-17	2427	-4.099999904632568	122.43000030517578	KENDARI/WOLTER MONGINSIDI
2648	NA	NA	NA	NA	NA	0-20000-0-87416	1980-12-02	1980-12-02	1	1.0	-33.08000183105469	-68.42
2649	RHM 	2001-09-01	89	2010-10-03	3319	0-20000-0-21432	1942-06-01	2022-01-08	42232	76.0	137.86000061035156	OSTROV KOTEL'NYJ
2650	3	1982-09-13	3	1982-09-13	0	0-20000-0-74611	1982-09-13	1993-06-12	1972	35.279998779296875	-116.62000274658203	BICYCLE LAKE AAF, CA
2651	NA	NA	NA	NA	NA	0-20000-0-72515	1940-09-20	1973-07-25	23364	23364.0	42.21699905395508	-75.983
2652	NA	NA	NA	NA	NA	0-20500-0-40201	1944-09-17	1958-03-15	1208	1208.0	2.0299999713897705	128.3
2653	NA	NA	NA	NA	NA	0-20000-0-16614	1982-10-26	1988-09-24	5	5.0	40.45000076293945	21.28
2654	XXX 	2004-12-23	NA	1900-01-01	-1	0-20000-0-96015	1980-12-27	2022-01-08	13386	4.25	96.12000274658203	MEULABOH/CUT NYAK DHIEN
2655	-922	1978-12-29	99	1978-12-30	1	0-20000-0-67005	1966-05-10	2009-11-16	20929	-12.800000190734863	45.22999954223633	PAMANDZI (MAYOTTE)
2656	NA	NA	NA	NA	NA	0-20000-0-71822	1955-07-01	1958-12-30	1072	1072.0	49.83000183105469	-74.42
2657	99	1978-12-29	99	1978-12-29	0	0-20000-0-41715	1935-12-01	2022-01-08	43594	28.299999237060547	68.46700286865234	JACOBABAD
2658	NA	NA	NA	NA	NA	0-20000-0-94960	1948-05-02	1958-04-17	6422	6422.0	-42.400001525878906	147.5
2659	AH  	1995-11-30	37	1995-12-01	0	0-20000-0-91334	1946-02-01	2022-01-09	50482	7.46999979019165	151.85000610351562	WEATHER SERVICE OFFICE, CHUUK, ECI
2660	NA 	1956-06-23	NA 	1956-06-23	0	0-20000-0-06450	1950-01-01	1987-09-30	1682	51.18000030517578	4.46999979019165	ANTWERPEN/DEURNE
2661	XXX 	2010-03-14	NA	1900-01-01	-1	0-20000-0-47420	1941-10-01	2010-03-14	71402	43.33100128173828	145.58599853515625	NEMURO
2662	99	1978-12-30	99	1978-12-30	0	0-20000-0-98328	1954-07-02	2022-01-08	13628	16.420000076293945	120.5999984741211	BAGUIO
2663	NA	NA	NA	NA	NA	0-20000-0-12415	1981-01-03	1986-02-28	5	5.0	51.20000076293945	16.2
2664	NA	NA	NA	NA	NA	0-20000-0-37085	1981-01-25	1981-01-25	1	1.0	44.400001525878906	46.55
2665	XXX 	1995-07-26	NA	1900-01-01	-1	0-20000-0-72486	1938-11-07	1996-05-23	57023	39.29499816894531	-114.84700012207031	ELY/YELLAND, NV.
2666	NA 	1978-11-02	NA 	1978-11-02	0	0-20000-0-47679	1945-09-06	1979-08-03	354	35.43000030517578	139.4499969482422	ATSUGI NAS
2667	99	1981-01-16	99	1981-01-16	0	0-20000-0-80416	1981-01-16	1995-06-16	7	10.5	-66.87999725341797	CARACAS/LA CARLOTA
2668	-922	1978-12-30	3	1978-12-30	0	0-20000-0-67009	1966-06-01	2006-04-29	13624	-12.399999618530273	49.29999923706055	ANTSIRANANA
2669	NA	NA	NA	NA	NA	0-20000-0-95901	1981-01-13	1981-01-13	1	1.0	-37.869998931884766	146.0
2670	NA	NA	NA	NA	NA	0-20000-0-08184	1981-02-08	1981-02-08	1	1.0	41.900001525878906	2.77
2671	NA	NA	NA	NA	NA	0-20000-0-71940	1955-07-01	1969-01-30	4589	4589.0	55.18000030517578	-118.88
2672	NA	NA	NA	NA	NA	0-20000-0-48315	1981-01-12	1981-01-12	1	1.0	19.1200008392334	100.8
2673	NA 	1978-12-28	5	1979-06-01	154	0-20300-0-67017	1969-12-02	2004-05-18	1183	-13.359999656677246	50.0	VOHEMAR
2674	NA	NA	NA	NA	NA	0-20000-0-98428	1940-07-01	1971-06-11	18588	18588.0	14.479999542236328	120.92
2675	NA	NA	NA	NA	NA	0-20000-0-98425	1946-05-14	1968-08-27	1176	1176.0	14.569999694824219	121.05
2676	W__ 	1978-12-31	NA	1900-01-01	-1	0-20000-0-16597	1948-01-01	2001-01-08	40848	35.83000183105469	14.449999809265137	LUQA
2677	NA	NA	NA	NA	NA	0-20000-0-81080	1981-01-24	1981-01-24	1	1.0	5.179999828338623	-59.48
2678	NA	NA	NA	NA	NA	0-20000-0-17290	1981-02-02	1982-11-09	3	3.0	37.029998779296875	27.42
2679	G4  	1979-05-14	57	1979-06-01	18	0-20300-0-67019	1966-05-10	2000-04-21	2706	-14.630000114440918	47.7599983215332	ANALALAVA
2680	V8A 	1988-08-25	16	1988-08-26	1	0-20000-0-96441	1956-11-01	2022-01-08	67082	3.200000047683716	113.02999877929688	BINTULU
2681	NA 	1977-11-10	99	1980-10-18	1073	0-20000-0-67761	1973-01-04	2005-08-07	2797	-16.520000457763672	28.770000457763672	KARIBA
