station_id	source_uid	source_name	descriptionDataset	data_repository_ftp	wmo_id	station name	lat	lon	elev	fips_code	country	continent	station_data_policy	station_data_type	data_update_status	station_metadata_link	timestep	ver	obs_freq	obs_time_GMT	Temperature_start_year	Temperature_end_year	Wind_speed_start_year	Wind_speed_end_year	Wind_direction_start_year	Wind_direction_end_year	Dew_Point_Temperature_start_year	Dew_Point_Temperature_end_year	Frost_Point_Temperature_start_year	Frost_Point_Temperature_end_year	Relative_humidity_start_year	Relative_humidity_end_year	Ozone_concentration_start_year	Ozone_concentration_end_year	Geopotential_height_start_year	Geopotential_height_end_year	Obs_altitude_start_year	Obs_altitude_end_year	Air_pressure_start_year	Air_pressure_end_year	pointOfContact_Organisation	pointOfContact_ContactName	pointOfContact_Position	pointOfContact_MailAddress	principalInvestigator_Name	principalInvestigator_MailAddress	principalInvestigator_OnlineResource	revisionDate	creationDate	metadataStandard	alternativeMetadataReference_Title	alternativeMetadataReference_OnlineResource	referenceSystem	data_Identification	abstract	purpose	originator_Organisation	originator_Name	originator_Position	originator_MailAddress	applicationArea	stationDescription	startOfOperation	spatialExtent	spatialExtent	maintenanceAndUpdateFrequency	dataCentre	observedVariable-measurand_domain	stationPlatformModel	observedVariable-measurand_variable	stationPlatformType	temporal	featureType	useConstraints	otherConstraints	LanguageCode	characterEncoding	observedVariable-measurand_subdomain	measurementUnit_name	measurementUnit_abbreviation	temporalExtent	representativenessOfObservation	programmeNetworkAffiliation_Definition	regionOfOriginOfData	territoryOfOriginOfData_Name	territoryOfOriginOfData_ISO3CountryCode	stationPlatformUniqueIdentifier	coordinatesSourceDevice	stationStatus	sourceOfObservation	measurementObservingMethod	instrumentSpecifications	instrumentOperatingStatus	coordinatesSourceDevice	statusOfObservation	dataFormat	versionOfDataFormat	aggregationPeriod	referenceTime	qualityFlag_BUFR	qualityFlag_OGC	qualityFlaggingSystem	traceability	network_Names	network_IDs	measurementOriginalUnit_name
85154	IGRA	IGRA		IGRA			-14.817	-64.917	155.0														1944-01-01	2003-12-31																																	x												35		101																																			
85201	IGRA	IGRA		IGRA			-16.517	-68.183	4061.0														1945-01-01	2003-12-31																																	x												35		101																																			
85245	IGRA	IGRA		IGRA			-17.800	-63.183	418.0														1944-01-01	2004-12-31																																	x												35		101																																			
85268	IGRA	IGRA		IGRA			-18.317	-59.767	276.0														2002-01-01	2003-12-31																																	x												35		101																																			
04835	IGRA	IGRA		IGRA			-17.380	-66.170	2575.0														1944-01-01	1946-12-31																																	x												35		101																																			
04836	IGRA	IGRA		IGRA			-10.820	-65.370	130.0														1944-01-01	1946-12-31																																	x												35		101																																			
04838	IGRA	IGRA		IGRA			-14.450	-67.530	215.0														1946-01-01	1946-12-31																																	x												35		101																																			
04841	IGRA	IGRA		IGRA			-22.030	-63.680	595.0														1944-01-01	1946-12-31																																	x												35		101																																			
48008	IGRA	IGRA		IGRA			25.367	97.400	145.0														1973-01-01	1998-12-31																																	x												35		101																																			
48042	IGRA	IGRA		IGRA			21.983	96.100	74.0														1928-01-01	1998-12-31																																	x												35		101																																			
48053	IGRA	IGRA		IGRA			20.883	95.900	220.0														1962-01-01	1998-12-31																																	x												35		101																																			
48060	IGRA	IGRA		IGRA			21.300	99.617	828.0														1983-01-01	1984-12-31																																	x												35		101																																			
48062	IGRA	IGRA		IGRA			20.133	92.883	4.0														1926-01-01	1985-12-31																																	x												35		101																																			
48080	IGRA	IGRA		IGRA			18.467	94.350	9.0														1933-01-01	1993-12-31																																	x												35		101																																			
48094	IGRA	IGRA		IGRA			16.767	94.767	10.0														1973-01-01	2002-12-31																																	x												35		101																																			
48096	IGRA	IGRA		IGRA			16.900	96.183	29.0														1981-01-01	1983-12-31																																	x												35		101																																			
48097	IGRA	IGRA		IGRA			16.767	96.167	14.0														1928-01-01	2014-12-31																																	x												35		101																																			
48108	IGRA	IGRA		IGRA			14.100	98.217	16.0														1935-01-01	2002-12-31																																	x												35		101																																			
48109	IGRA	IGRA		IGRA			14.117	93.367	3.0														1973-01-01	1985-12-31																																	x												35		101																																			
48110	IGRA	IGRA		IGRA			12.433	98.600	36.0														1941-01-01	1998-12-31																																	x												35		101																																			
48112	IGRA	IGRA		IGRA			9.967	98.583	47.0														1932-01-01	1993-12-31																																	x												35		101																																			
65306	IGRA	IGRA		IGRA			11.133	2.933	290.0														1940-01-01	2017-12-31																																	x												35		101																																			
65330	IGRA	IGRA		IGRA			9.350	2.617	392.0														1973-01-01	2016-12-31																																	x												35		101																																			
65344	IGRA	IGRA		IGRA			6.350	2.383	5.0														1940-01-01	2019-12-31																																	x												35		101																																			
W5331	IGRA	IGRA		IGRA			8.867	2.600	325.0														1942-01-01	1957-12-31																																	x												35		101																																			
26850	IGRA	IGRA		IGRA			53.933	27.633	231.0														1939-01-01	1998-12-31																																	x												35		101																																			
33008	IGRA	IGRA		IGRA			52.117	23.683	144.0														1951-01-01	2019-12-31																																	x												35		101																																			
33036	IGRA	IGRA		IGRA			52.050	29.250	185.0														1957-01-01	1969-12-31																																	x												35		101																																			
33041	IGRA	IGRA		IGRA			52.402	30.963	126.3														1970-01-01	2019-12-31																																	x												35		101																																			
91517	IGRA	IGRA		IGRA			-9.417	159.967	55.0														1959-01-01	2011-12-31																																	x												35		101																																			
91541	IGRA	IGRA		IGRA			-10.700	165.800	24.0														1992-01-01	1993-12-31																																	x												35		101																																			
81729	IGRA	IGRA		IGRA			-3.294	-60.628	19.0														2014-01-01	2015-12-31																																	x												35		101																																			
82022	IGRA	IGRA		IGRA			2.833	-60.700	140.0														1977-01-01	2019-12-31																																	x												35		101																																			
82026	IGRA	IGRA		IGRA			2.224	-55.947	325.0														2006-01-01	2019-12-31																																	x												35		101																																			
82099	IGRA	IGRA		IGRA			0.050	-51.067	16.0														2005-01-01	2019-12-31																																	x												35		101																																			
82107	IGRA	IGRA		IGRA			-0.117	-66.967	79.0														2008-01-01	2019-12-31																																	x												35		101																																			
82193	IGRA	IGRA		IGRA			-1.383	-48.483	16.0														1943-01-01	2019-12-31																																	x												35		101																																			
82244	IGRA	IGRA		IGRA			-2.433	-54.717	72.0														1973-01-01	2019-12-31																																	x												35		101																																			
82281	IGRA	IGRA		IGRA			-2.600	-44.233	53.0														1971-01-01	2019-12-31																																	x												35		101																																			
82287	IGRA	IGRA		IGRA			-3.083	-41.783	22.0														1973-01-01	1979-12-31																																	x												35		101																																			
82332	IGRA	IGRA		IGRA			-3.150	-59.983	84.0														1967-01-01	2019-12-31																																	x												35		101																																			
