	primary_id	primary_id_scheme	secondary_id	secondary_id_scheme	station_name	station_abbreviation	alternative_name	station_crs	longitude	latitude	local_gravity	start_date	end_date	station_type	platform_type	platform_sub_type	operating_institute	operating_territory	city	contact	role	observing_frequency	reporting_time	telecommunication_method	station_automation	measuring_system_model	measuring_system_id	observed_variables	comment	optional_data	bbox_min_longitude	bbox_max_longitude	bbox_min_latitude	bbox_max_latitude	metadata_contact	metadata_contact_role
56	0-20000-0-02181	0	02182	1	OVERKALIX-SVARTBYN			0	22.85	66.26		19830311	19830311	1	0	63			Boden									104,105,106,107,117							L.Haimberger	0
57	0-20000-0-02185	0	02057,02185,02186,1:2057,1:2185,2057,2185	1	LULEA-KALLAX (2185-0)			0	22.11	65.54		19490201	20191115	1	0	63			Lulea									104,105,106,107,117,126,138,36,39							L.Haimberger	0
58	0-20000-0-02226	0	02062,02225,1:2062,1:2225,2062,2225,9:3717,9:4185	1	OSTERSUND FROSON			0	14.5	63.2		19330608	20050618	1	0	63			Ostersund									104,105,106,107,117,126,138,36,39							L.Haimberger	0
59	0-20000-0-02229	0	9:3353,C:5615	1	OSTERSUND, SOL			0	14.48	63.2		19211210	19791221	1	0	63			Ostersund									106,107,117,126,138							L.Haimberger	0
60	0-20000-0-02260	0	02259	1	VASTMARKUM			0	18.26	63.13		19800226	19870128	1	0	63			Harnosand									104,105,106,107,117,126,138,36,39							L.Haimberger	0
61	0-20000-0-02331	0	02330	1	HUNGE			0	15.09	62.75		19850504	19860601	1	0	63			Ostersund									104,105,106,107,117,126,138,36,39							L.Haimberger	0
62	0-20000-0-02365	0	02066,02365,02366,1:2066,1:2365,2066,2365	1	SUNDSVALL HARNOSAND (2365-0)			0	17.44	62.53		19650819	20210430	1	0	63			Timra									104,105,106,107,117,126,138,36,39							L.Haimberger	0
63	0-20000-0-02417	0	02417	1	PALGRUNDEN			0	13.15	58.75		20000510	20000510	1	0	63			Lidkoping									104,105,106,107,117							L.Haimberger	0
64	0-20000-0-02429	0	C:5572	1	DAGLOSEN			0	14.18	59.66		19351017	19351018	1	0	63			Kristinehamn									117,126,138							L.Haimberger	0
65	0-20000-0-02432	0	02432	1	OREBRO			0	15.05	59.23		19991026	19991107	1	0	63			Orebro									104,105,106,107,117							L.Haimberger	0
66	0-20000-0-02464	0	02077,02465,1:2465,2077,2465,9:3718,9:4187,9:974,C:5745	1	STOCKHOLM/BROMMA			0	17.9	59.37		19210713	19950127	1	0	63			Solna									104,105,106,107,117,126,138,36,39							L.Haimberger	0
67	0-20000-0-02483	0	1:2077	1	STOCKHOLM, SOL			0	18.06	59.35		19490101	19770630	1	0	63			Solna									104,105,106,107,117,126,138							L.Haimberger	0
68	0-20000-0-02501	0	02501	1	VADEROARNA			0	11.07	58.58		19850203	19950625	1	0	63			Uddevalla									104,105,106,107,117,126,138,36,39							L.Haimberger	0
69	0-20000-0-02515	0	02515,2515	1	TORPABRON			0	12.15	58.2		19770701	19771002	1	0	63			Goteborg,Trollhattan									104,105,106,107,117,126,138,36,39							L.Haimberger	0
70	0-20000-0-02516	0	02517	1	VINGA			0	11.6	57.63		19870625	19870625	1	0	63			Goteborg									104,105,106,107,117,126,138,36,39							L.Haimberger	0
71	0-20000-0-02518	0	02519	1	NIDINGEN			0	11.91	57.3		19890417	19890417	1	0	63			Varberg									104,105,106,107,117							L.Haimberger	0
72	0-20000-0-02520	0	02520	1	SATENAS			0	12.71	58.43		19850307	19850307	1	0	63			Vanersborg									104,105,106,107,117							L.Haimberger	0
73	0-20000-0-02527	0	02527,1:2084,1:2527,2527	1	GOTEBORG/LANDVETTER			0	12.29	57.66		19490104	20201231	1	0	63			Goteborg,Molnlycke									104,105,106,107,117,126,138,36,39							L.Haimberger	0
74	0-20000-0-02531	0	02084,1:2515,1:2527,2084,9:3719,C:5679	1	GOTEBORG, SOL			0	11.98	57.69		19260902	20210429	1	0	63			Goteborg									104,105,106,107,117,126,138,36,39							L.Haimberger	0
75	0-20000-0-02544	0	02544	1	KARLSBORG			0	14.51	58.51		19800221	19890322	1	0	63			Motala									104,105,106,107,117,126,138,36,39							L.Haimberger	0
76	0-20000-0-02548	0	2313	1	VISINGSO			0	14.41	58.1		20130723	20140627	1	0	63			Tranas									106,107,126,138							L.Haimberger	0
77	0-20000-0-02556	0	9:4186	1	HAGSHULT			0	14.14	57.29		19300701	19300725	1	0	63			Varnamo									117,126							L.Haimberger	0
78	0-20000-0-02562	0	9:4184,C:5225,C:5226,C:5609,C:5700,C:5701,C:6098	1	LINKOPING/MALMSLATT			0	15.53	58.4		19221130	19350911	1	0	63			Linkoping									106,107,117,126,138							L.Haimberger	0
79	0-20000-0-02591	0	02160,02591,1:2160,1:2591,2160,2591	1	VISBY AEROLOGISKA STATION			0	18.35	57.65		19660520	20200313	1	0	63			Visby									104,105,106,107,117,126,138,36,39							L.Haimberger	0
80	0-20000-0-02611	0	9:4183,C:5703	1	HELSINGBORG			0	12.77	56.03		19280112	19300725	1	0	63			Eslov									106,107,117,126							L.Haimberger	0
81	0-20000-0-02635	0	C:5708	1	MALMO			0	13.07	55.57		19260705	19290114	1	0	63			Malmo									106,107							L.Haimberger	0
82	0-20000-0-02665	0	02668	1	KARLSKRONA, SOL			0	15.62	56.11		19880301	19880301	1	0	63			Karlskrona									104,105,106,107,117,126,138,36,39							L.Haimberger	0
83	0-20000-0-02667	0	C:5691	1	KARLSKRONA-SODERSTJERNA			0	15.59	56.14		19311218	19311218	1	0	63			Karlskrona									106,107							L.Haimberger	0
84	0-20000-0-02679	0	02599	1	HOBURG A			0	18.15	56.92		19850314	19850314	1	0	63			Visby									106,107,117,39							L.Haimberger	0
85	0-20000-0-02814	0	C:5510	1	KEMIJARVI AIRFIELD			0	27.16	66.72		19320916	19330913	1	0	63			Rovaniemi									117,126,138							L.Haimberger	0
86	0-20000-0-02832	0	9:4171	1	TOHMAJARVI KEMIE			0	30.35	62.24		19440703	19440708	1	0	63			Joensuu									117,126							L.Haimberger	0
87	0-20000-0-02836	0	02836,2836	1	SODANKYLA ARCTIC RESEARCH CENTRE			0	26.63	67.37		19570901	20201231	1	0	63			Rovaniemi									104,105,106,107,117,126,138,36,39							L.Haimberger	0
88	0-20000-0-02847	0	9:4173	1	ROVANIEMI RAUTATIEASEMA			0	25.71	66.5		19420403	19440913	1	0	63			Rovaniemi									117,126							L.Haimberger	0
89	0-20000-0-02851	0	9:4169	1	OULU OULUNSALO PELLONPAA			0	25.37	64.94		19440914	19441124	1	0	63			Oulu									117,126							L.Haimberger	0
90	0-20000-0-02864	0	9:4168	1	KEMI-TORNIO AIRPORT			0	24.58	65.79		19450111	19450526	1	0	63			Kemi									117,126							L.Haimberger	0
91	0-20000-0-02917	0	02917	1	SIILINJARVI KUOPIO AIRPORT			0	27.81	63.0		19900924	19900924	1	0	63			Siilinjarvi									104,105,106,107,117,126,138,36,39							L.Haimberger	0
92	0-20000-0-02919	0	9:4170	1	LAPPEENRANTA HIEKKAPAKKA			0	28.47	61.2		19440710	19440919	1	0	63			Imatra									117,126							L.Haimberger	0
93	0-20000-0-02935	0	02935,1:2935,2935	1	JYVASKYLA AIRPORT			0	25.67	62.4		19570802	20161231	1	0	63			Laukaa									104,105,106,107,117,126,138,36,39							L.Haimberger	0
94	0-20000-0-02963	0	02963,2963	1	JOKIOINEN OBSERVATORY			0	23.5	60.81		19570901	20201231	1	0	63			Forssa									104,105,106,107,117,126,138,36,39							L.Haimberger	0
95	0-20000-0-02974	0	1:2974,2974	1	VANTAA HELSINKI-VANTAA AIRPORT			0	24.96	60.33		19350220	19561231	1	0	63			Tuusula									104,105,106,107,117,126,138							L.Haimberger	0
96	0-20000-0-02981	0	02981,5525,C:5525	1	PARAINEN UTO			0	21.37	59.78		19320128	20010222	1	0	63			Parainen									104,105,106,107,117,126,138,36,39							L.Haimberger	0
97	0-20000-0-02982	0	02982	1	HANKO RUSSARO			0	22.95	59.77		19890820	19910409	1	0	63			Tammisaari									104,105,106,107,117,126,138,36,39							L.Haimberger	0
98	0-20000-0-03002	0	02001,03001,03007	1	BALTASOUND NO 2			0	-0.86	60.75		19820512	19980503	1	0	63			Fraserburgh									104,105,106,107,117,126,138,36,39							L.Haimberger	0
99	0-20000-0-03005	0	03003,03005,1:3005,3005,9:4174	1	LERWICK			0	-1.18	60.14		19410521	20201231	1	0	63			Fraserburgh									104,105,106,107,117,126,138,36,39							L.Haimberger	0
100	0-20000-0-03023	0	03023,3023	1	SOUTH UIST RANGE			0	-7.39	57.36		19790731	20200819	1	0	63			Inverness									104,105,106,107,117,126,138,36,39							L.Haimberger	0
101	0-20000-0-03026	0	03026,1:3026,3026	1	STORNOWAY AIRPORT			0	-6.32	58.21		19480101	20021025	1	0	63			Inverness									104,105,106,107,117,126,138,36,39							L.Haimberger	0
102	0-20000-0-03039	0	03039	1	BEALACH NA BA NO 2			0	-5.69	57.42		19891124	19891124	1	0	63			Helensburgh									104,105,106,107,117							L.Haimberger	0
103	0-20000-0-03066	0	03066,3066	1	KINLOSS			0	-3.56	57.65		19890919	20060331	1	0	63			Elgin									104,105,106,107,117,126,138,36,39							L.Haimberger	0
104	0-20000-0-03091	0	03091,3091,C:5021	1	DYCE			0	-2.21	57.21		19280717	20001216	1	0	63			Aberdeen									104,105,106,107,117,126,138,36,39							L.Haimberger	0
105	0-20000-0-03132	0	03130,03132	1	WEST FREUGH			0	-4.94	54.86		19570901	20150515	1	0	63			Pahrump,Stranraer									104,105,106,107,117,126,138,36,39							L.Haimberger	0
106	0-20000-0-03134	0	03134,3134,C:5731	1	GLASGOW, BISHOPTON			0	-4.53	55.91		19211103	19570928	1	0	63			Barstow,Clydebank									104,105,106,107,117,126,138,36,39							L.Haimberger	0
107	0-20000-0-03136	0	03136	1	PRESTWICK, GANNET			0	-4.58	55.52		19570901	19570923	1	0	63			Pahrump									104,105,106,107,117							L.Haimberger	0
108	0-20000-0-03148	0	03148	1	GLEN OGLE			0	-4.32	56.42		19630701	19650226	1	0	63			Goodyear									104,105,106,107,117							L.Haimberger	0
109	0-20000-0-03153	0	03153	1	DUNDRENNAN			0	-4.01	54.8		19650516	19650528	1	0	63			Lake Forest									104,105,106,107,117,126,138,36,39							L.Haimberger	0
110	0-20000-0-03155	0	03501	1	DRUMALBIN			0	-3.74	55.63		19920619	20010604	1	0	63			Aberystwyth									104,105,106,107,117,126,138,36,39							L.Haimberger	0
111	0-20000-0-03162	0	03162,3162,C:5128	1	ESKDALEMUIR			0	-3.21	55.31		19270217	20000331	1	0	63			Hawick									104,105,106,107,117,126,138,36,39							L.Haimberger	0
112	0-20000-0-03171	0	03170,03171,1:3170,1:3171,3170,3171,C:5134,C:5208,C:5699	1	LEUCHARS			0	-2.86	56.38		19211103	20060116	1	0	63			Buckhaven,Dundee,Saint Andrews									104,105,106,107,117,126,138,36,39							L.Haimberger	0
113	0-20000-0-03204	0	03204	1	RONALDSWAY			0	-4.63	54.09		19980930	19980930	1	0	63			Whitehaven									104,105,106,107,117,126,138,36,39							L.Haimberger	0
114	0-20000-0-03214	0	03213,1:3213	1	WALNEY ISLAND			0	-3.26	54.12		19691117	20000720	1	0	63			Whitehaven									104,105,106,107,117,126,138,36,39							L.Haimberger	0
115	0-20000-0-03238	0	03238,3238	1	ALBEMARLE			0	-1.88	55.02		20021113	20201230	1	0	63			Newburn									104,105,106,107,117,126,138,36,39							L.Haimberger	0
116	0-20000-0-03240	0	03240,3240	1	BOULMER			0	-1.6	55.42		19910625	20020214	1	0	63			Ashington									104,105,106,107,117,126,138,36,39							L.Haimberger	0
117	0-20000-0-03257	0	03257,3257	1	LEEMING			0	-1.53	54.3		19890921	20100502	1	0	63			Northallerton									104,105,106,107,117,126,138,36,39							L.Haimberger	0
118	0-20000-0-03266	0	03266	1	LINTON-ON-OUSE			0	-1.25	54.05		19850531	19850531	1	0	63			York									104,105,106,107,117							L.Haimberger	0
119	0-20000-0-03302	0	03302,C:5597	1	VALLEY			0	-4.54	53.25		19210606	19800306	1	0	63			Colwyn Bay									104,105,106,107,117,126,138,36,39							L.Haimberger	0
120	0-20000-0-03305	0	03406	1	CAPEL CURIG NO 3			0	-3.94	53.09		19820812	19820812	1	0	63			Colwyn Bay									104,105,106,107,117							L.Haimberger	0
121	0-20000-0-03316	0	03317,03322,1:3322,3322	1	CROSBY			0	-3.06	53.5		19480102	20020217	1	0	63			Ormskirk,Shrewsbury									104,105,106,107,117,126,138,36,39							L.Haimberger	0
122	0-20000-0-03321	0	03321,C:5326,C:5622,C:5738	1	HAWARDEN AIRPORT			0	-2.99	53.17		19220501	19890613	1	0	63			Chester									104,105,106,107,117,126,138,36,39							L.Haimberger	0
123	0-20000-0-03344	0	03339	1	BINGLEY NO 2			0	-1.87	53.81		19840919	19840919	1	0	63			Keighley									104,105,106,107,117,126,138,36,39							L.Haimberger	0
124	0-20000-0-03354	0	03354,3354	1	NOTTINGHAM, WATNALL			0	-1.25	53.01		19970121	20201231	1	0	63			Heanor									104,105,106,107,117,126,138,36,39							L.Haimberger	0
125	0-20000-0-03377	0	03373,03377,03379,3377,C:5660	1	WADDINGTON			0	-0.52	53.18		19211111	20100907	1	0	63			Lincoln,Sleaford									104,105,106,107,117,126,138,36,39							L.Haimberger	0
126	0-20000-0-03385	0	03388,03396	1	DONNA NOOK NO 2			0	0.15	53.47		19840707	19841210	1	0	63			Cleethorpes,Grimsby									104,105,106,107,117							L.Haimberger	0
127	0-20000-0-03414	0	03414,3414	1	SHAWBURY			0	-2.66	52.79		19970812	20060301	1	0	63			Shrewsbury									104,105,106,107,117,126,138,36,39							L.Haimberger	0
128	0-20000-0-03462	0	1:3452	1	WITTERING			0	-0.46	52.61		19490101	19490531	1	0	63			Oakham									106,107,117,126,138							L.Haimberger	0
129	0-20000-0-03469	0	03470,1:3470,3470	1	HOLBEACH NO 2			0	0.14	52.87		19691113	19811005	1	0	63			Boston									104,105,106,107,117,126,138,36,39							L.Haimberger	0
130	0-20000-0-03482	0	03482,1:3476,3476,C:5066	1	MARHAM			0	0.57	52.65		19271003	19830818	1	0	63			Bury Saint Edmunds,Skegness									104,105,106,107,117,126,138							L.Haimberger	0
131	0-20000-0-03488	0	03493,03495	1	WEYBOURNE			0	1.12	52.95		19800731	20060320	1	0	63			Norwich									104,105,106,107,117,126,138,36,39							L.Haimberger	0
132	0-20000-0-03502	0	03502,1:3502,3502	1	ABERPORTH			0	-4.57	52.14		19661025	20201217	1	0	63			Carmarthen									104,105,106,107,117,126,138,36,39							L.Haimberger	0
133	0-20000-0-03503	0	3501	1	TRAWSGOED			0	-3.95	52.34		1998	2001	1	0	63			Aberystwyth									106,107,126,138							L.Haimberger	0
134	0-20000-0-03522	0	3522	1	HEREFORD, CREDENHILL			0	-2.8	52.08		1952	1952	1	0	63			Pueblo									106,107,126,138							L.Haimberger	0
135	0-20000-0-03529	0	03525	1	PERSHORE			0	-2.04	52.15		19820105	19841003	1	0	63			Great Malvern									104,105,106,107,117,126,138,36,39							L.Haimberger	0
136	0-20000-0-03535	0	C:5291	1	COLESHILL			0	-1.69	52.48		19271003	19271018	1	0	63			Sutton Coldfield									106,107							L.Haimberger	0
137	0-20000-0-03559	0	03559,3559	1	CARDINGTON			0	-0.42	52.1		20141124	20200731	1	0	63			Bedford									104,105,106,107,117,126,138,36,39							L.Haimberger	0
138	0-20000-0-03590	0	03586,03590,3590	1	WATTISHAM			0	0.96	52.12		19890525	20060321	1	0	63			Bury Saint Edmunds,Ipswich									104,105,106,107,117,126,138,36,39							L.Haimberger	0
139	0-20000-0-03605	0	03607	1	PEMBREY SANDS			0	-4.37	51.71		19931201	19931201	1	0	63			Carmarthen									104,105,106,107,117							L.Haimberger	0
140	0-20000-0-03649	0	03649,3649,C:5373,C:5754	1	BRIZE NORTON			0	-1.58	51.76		19280314	20060325	1	0	63			Bicester,Witney									104,105,106,107,117,126,138,36,39							L.Haimberger	0
141	0-20000-0-03684	0	03683,C:5588	1	ANDREWSFIELD			0	0.45	51.9		19250417	19860513	1	0	63			Cambridge,Harlow									104,105,106,107,117,126,138							L.Haimberger	0
142	0-20000-0-03693	0	03693,1:3693,3693,C:5334,C:6083	1	SHOEBURYNESS, LANDWICK			0	0.83	51.55		19211027	20101221	1	0	63			Southend-On-Sea									104,105,106,107,117,126,138,36,39							L.Haimberger	0
143	0-20000-0-03707	0	03707	1	CHIVENOR			0	-4.15	51.09		19850708	19900926	1	0	63			Barnstaple									104,105,106,107,117							L.Haimberger	0
144	0-20000-0-03716	0	03715,3715	1	ST. ATHAN			0	-3.44	51.41		19891007	19980123	1	0	63			Barry									104,105,106,107,117,126,138,36,39							L.Haimberger	0
145	0-20000-0-03743	0	03743,03746,03749,1:3743,3743,C:5578	1	LARKHILL			0	-1.81	51.2		19211118	20201218	1	0	63			Andover,Salisbury									104,105,106,107,117,126,138,36,39							L.Haimberger	0
146	0-20000-0-03749	0	C:5398,C:5399,C:6123	1	MIDDLE WALLOP			0	-1.57	51.15		19271003	19310726	1	0	63			Winchester									106,107,117,126,138							L.Haimberger	0
147	0-20000-0-03761	0	03761	1	ODIHAM			0	-0.95	51.24		19891123	19891123	1	0	63			Fleet									104,105,106,107,117							L.Haimberger	0
148	0-20000-0-03768	0	03763,C:5131,C:5670,C:5671	1	SOUTH FARNBOROUGH			0	-0.77	51.28		19210617	19981202	1	0	63			Crowthorne,Farnborough									104,105,106,107,117,126,138,36,39							L.Haimberger	0
149	0-20000-0-03769	0	03774,1:3774,3774	1	CHARLWOOD			0	-0.23	51.14		19530501	19920930	1	0	63			Crawley									104,105,106,107,117,126,138,36,39							L.Haimberger	0
150	0-20000-0-03770	0	03778	1	LONDON, ST JAMES PARK			0	-0.13	51.5		19891022	19891022	1	0	63			London									104,105,106,107,117,126,138,36,39							L.Haimberger	0
151	0-20000-0-03772	0	C:5179	1	HEATHROW			0	-0.45	51.48		19260508	19280331	1	0	63			Sunbury									117,126,138							L.Haimberger	0
152	0-20000-0-03781	0	C:5064,C:5584	1	KENLEY AIRFIELD			0	-0.09	51.3		19211021	19340625	1	0	63			London,Sevenoaks									106,107,138							L.Haimberger	0
153	0-20000-0-03796	0	C:5218,C:5603,C:5706	1	LANGDON BAY			0	1.34	51.13		19201129	19340625	1	0	63			Ashford,Folkestone									106,107,117,126,138							L.Haimberger	0
154	0-20000-0-03803	0	03805	1	SCILLY: ST MARY'S AIRPORT			0	-6.3	49.91		19800117	19861024	1	0	63			Penzance									104,105,106,107,117,126,138,36,39							L.Haimberger	0
155	0-20000-0-03808	0	03808,03810,03814,1:3807,1:3808,3808	1	CAMBORNE			0	-5.33	50.22		19480101	20201231	1	0	63			Falmouth,Penzance									104,105,106,107,117,126,138,36,39							L.Haimberger	0
156	0-20000-0-03827	0	C:5091,C:5618	1	PLYMOUTH, MOUNT BATTEN			0	-4.12	50.36		19220717	19340621	1	0	63			Plymouth									106,107,117							L.Haimberger	0
157	0-20000-0-03853	0	03853	1	YEOVILTON			0	-2.64	51.01		19800728	19800728	1	0	63			Yeovil									104,105,106,107,117,126,138,36,39							L.Haimberger	0
158	0-20000-0-03857	0	03856	1	ISLE OF PORTLAND			0	-2.46	50.52		19910203	19910203	1	0	63			Weymouth									104,105,106,107,117,126,138,36,39							L.Haimberger	0
159	0-20000-0-03866	0	C:5654	1	WIGHT: ST. CATHERINES POINT			0	-1.3	50.58		19210823	19340623	1	0	63			Fareham									106,107,138							L.Haimberger	0
160	0-20000-0-03872	0	03874,C:5288	1	THORNEY ISLAND			0	-0.92	50.81		19271018	19870702	1	0	63			Fareham,Portsmouth									104,105,106,107,117							L.Haimberger	0
161	0-20000-0-03882	0	03532,03880,03882,3882	1	HERSTMONCEUX, WEST END			0	0.32	50.9		19850901	20210429	1	0	63			Eastbourne,Rottingdean									104,105,106,107,117,126,138,36,39							L.Haimberger	0
162	0-20000-0-03918	0	03917,03918,03920,1:3917,1:3920,3917,3918,3920,C:5030,C:5632	1	CASTOR BAY			0	-6.33	54.5		19260920	20201230	1	0	63			Antrim,Lisburn,Lurgan									104,105,106,107,117,126,138,36,39							L.Haimberger	0
163	0-20000-0-03951	0	03951	1	SHERKIN ISLAND			0	-9.43	51.48		19750713	19781231	1	0	63			Longview									104,105,106,107,117,126,138,36,39							L.Haimberger	0
164	0-20000-0-03955	0	3955	1	CORK AIRPORT			0	-8.48	51.85		1918	1931	1	0	63			Broken Arrow									106,107,126,138							L.Haimberger	0
165	0-20000-0-03956	0	03957	1	JOHNSTOWN CASTLE			0	-6.5	52.3		19850729	19940926	1	0	63			Wexford									104,105,106,107,117,126,138,36,39							L.Haimberger	0
166	0-20000-0-03966	0	03965	1	GURTEEN			0	-8.0	53.02		19860219	19860219	1	0	63			Tullamore									104,105,106,107,117							L.Haimberger	0
167	0-20000-0-03967	0	C:6085	1	CASEMENT AERODROME			0	-6.43	53.3		19201129	19230205	1	0	63			Leixlip									106,107,126,138							L.Haimberger	0
168	0-20000-0-03970	0	03970	1	CLAREMORRIS			0	-8.98	53.72		19800704	19800704	1	0	63			Castlebar									104,105,106,107,117							L.Haimberger	0
169	0-20000-0-03976	0	03976,1:3976	1	BELMULLET			0	-10.01	54.23		19660607	19671125	1	0	63			Ballina									104,105,106,107,117,126,138,36,39							L.Haimberger	0
170	0-20000-0-03978	0	03900	1	FINNER			0	-8.24	54.49		19891201	19900209	1	0	63			Sligo									104,105,106,107,117,126,138,36,39							L.Haimberger	0
171	0-20000-0-03980	0	03980	1	MALIN HEAD			0	-7.33	55.37		19811107	19930518	1	0	63			Londonderry									104,105,106,107,117,126,138,36,39							L.Haimberger	0
172	0-20000-0-04005	0	04005,C:5423	1	BOLUNGARVIK			0	-23.25	66.16		19230215	19980504	1	0	63			Reykjavik									104,105,106,107,117,126,138,36,39							L.Haimberger	0
173	0-20000-0-04007	0	04007	1	HOLAR I DYRAFIRDI			0	-23.56	65.87		19980404	19980404	1	0	63			Reykjavik									104,105,106,107,117,126,138,36,39							L.Haimberger	0
174	0-20000-0-04013	0	04013	1	STYKKISHOLMUR			0	-22.73	65.07		19830922	19830922	1	0	63			Reykjavik									104,105,106,107,117,126,138,36,39							L.Haimberger	0
175	0-20000-0-04017	0	04017	1	Æðey			0	-22.66	66.1		19800310	19840806	1	0	63			Akureyri									104,105,106,107,117,126,138,36,39							L.Haimberger	0
176	0-20000-0-04018	0	04018,16201,1:4018,2:16201,2:16204,4018	1	Keflavíkurflugvöllir			0	-22.59	63.97		19430523	20201231	1	0	63			Kopavogur									104,105,106,107,117,126,138,36,39							L.Haimberger	0
177	0-20000-0-04027	0	04027	1	ASGARDUR			0	-21.75	65.23		19800725	19810731	1	0	63			Reykjavik									104,105,106,107,117							L.Haimberger	0
178	0-20000-0-04030	0	04099,5425	1	REYKJAVIK (4030-0)			0	-21.9	64.13		20181114	20181114	1	0	63			Kopavogur,Reykjavik									104,105,106,107,117,126,138,36,39							L.Haimberger	0
179	0-20000-0-04058	0	04058	1	VATNSSKARDSHOLAR			0	-19.18	63.42		19801119	20030921	1	0	63			Kopavogur									104,105,106,107,117,126,138,36,39							L.Haimberger	0
180	0-20000-0-04063	0	2:16104,5424,C:5424,C:5555	1	AKUREYRI			0	-18.08	65.68		19090422	19431001	1	0	63			Akureyri									106,107,126,138							L.Haimberger	0
181	0-20000-0-04069	0	04069	1	STADARHOLL			0	-17.2	65.82		19891028	19891028	1	0	63			Akureyri									104,105,106,107,117,126,138,36,39							L.Haimberger	0
182	0-20000-0-04085	0	04087	1	SKJALDTHINGSSTADIR			0	-14.82	65.7		19981230	19981230	1	0	63			Akureyri									104,105,106,107,117,126,138,36,39							L.Haimberger	0
183	0-20000-0-04089	0	04089,4089	1	EGILSSTADIR			0	-14.4	65.28		19960116	20201229	1	0	63			Akureyri									104,105,106,107,117,126,138,36,39							L.Haimberger	0
184	0-20000-0-04101	0	04001,04003	1	BJARGTANGAR			0	-24.53	65.5		19840810	19980504	1	0	63			Reykjavik									104,105,106,107,117,126,138,36,39							L.Haimberger	0
185	0-20000-0-04130	0	C:5425	1	REYKJAVIK (4130-0)			0	-21.9	64.13		19210430	19291001	1	0	63			Kopavogur									106,107							L.Haimberger	0
186	0-20000-0-04196	0	04096	1	KAMBANES			0	-13.84	64.8		19830115	19830115	1	0	63			Akureyri									104,105,106,107,117							L.Haimberger	0
187	0-20000-0-04202	0	04202,17605,17611,1:4202,2:17602,2:17605,2:17611,4202	1	PITUFFIK (THULE AIR BASE)			0	-68.75	76.53		19430903	20061015	1	0	63			None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
188	0-20000-0-04203	0	04203	1	KITSISSUT (CAREY OEER)			0	-73.0	76.63		19810115	19810318	1	0	63			None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
189	0-20000-0-04211	0	04210,2:17501	1	MITTARFIK UPERNAVIK (UPERNAVIK LUFTHAVN)			0	-56.13	72.78		19431201	19841213	1	0	63			None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
190	0-20000-0-04213	0	04212	1	MITTARFIK QAARSUT (UUMMANNAQ LUFTHAVN)			0	-52.7	70.73		19851111	19860105	1	0	63			None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
191	0-20000-0-04219	0	2:16505,C:5418,C:5422	1	QEQERTARSUAQ HELIPORT			0	-53.53	69.25		19120930	19421219	1	0	63			None									106,107,126							L.Haimberger	0
192	0-20000-0-04220	0	04220,1:4220,2:16502,4220	1	AASIAAT (EGEDESMINDE)			0	-52.85	68.71		19430221	20201231	1	0	63			Nuuk									104,105,106,107,117,126,138,36,39							L.Haimberger	0
193	0-20000-0-04228	0	04228	1	KITSISSUT/ATTU			0	-53.97	67.78		19840622	19880720	1	0	63			Nuuk									104,105,106,107,117,126,138,36,39							L.Haimberger	0
194	0-20000-0-04231	0	04231,1:4231,4231,C:5563	1	MITTARFIK KANGERLUSSUAQ (SDR. STROEMFJORD LUFTHAVN)			0	-50.72	67.02		19270819	19921014	1	0	63			Nuuk									104,105,106,107,117,126,138,36,39							L.Haimberger	0
195	0-20000-0-04234	0	04230,2:16507,C:5416,C:5419	1	MITTARFIK SISIMIUT (HOLSTEINSBORG LUFTHAVN)			0	-53.73	66.95		19120501	20051002	1	0	63			Nuuk									104,105,106,107,117,126,138,36,39							L.Haimberger	0
196	0-20000-0-04241	0	04240	1	MITTARFIK MANIITSOQ (SUKKERTOPPEN LUFTHAVN)			0	-52.93	65.42		19820906	19820906	1	0	63			Nuuk									104,105,106,107,117,126,138,36,39							L.Haimberger	0
197	0-20000-0-04242	0	04242	1	SIORALIK			0	-52.55	65.02		19870421	19870421	1	0	63			Nuuk									104,105,106,107,117							L.Haimberger	0
198	0-20000-0-04254	0	2:16506	1	MITTARFIK NUUK (GODTHAAB LUFTHAVN)			0	-51.68	64.2		19420601	19421227	1	0	63			Nuuk									106,107							L.Haimberger	0
199	0-20000-0-04272	0	2:16407	1	QAQORTOQ (JULIANEHAAB)			0	-46.04	60.72		19420806	19570625	1	0	63			None									104,105,106,107							L.Haimberger	0
200	0-20000-0-04280	0	2:16402	1	NARSAQ HELIPORT			0	-46.06	60.92		19450226	19471214	1	0	63			None									106,107							L.Haimberger	0
201	0-20000-0-04282	0	04282	1	ALLUITSUP PAA HELIPORT			0	-45.58	60.47		19790910	19830606	1	0	63			None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
202	0-20000-0-04285	0	2:16414	1	ANGISSOQ			0	-45.15	59.99		19431205	19451231	1	0	63			None									106,107							L.Haimberger	0
203	0-20000-0-04312	0	04310,1:4310,4310	1	STATION NORD			0	-16.65	81.6		19531001	19940420	1	0	63			None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
