	primary_id	primary_id_scheme	record_number	secondary_id	secondary_id_scheme	station_name	station_abbreviation	alternative_name	station_crs	longitude	latitude	local_gravity	start_date	end_date	station_type	platform_type	platform_sub_type	operating_institute	operating_territory	city	contact	role	observing_frequency	reporting_time	telecommunication_method	station_automation	measuring_system_model	measuring_system_id	observed_variables	comment	optional_data	bbox_min_longitude	bbox_max_longitude	bbox_min_latitude	bbox_max_latitude	metadata_contact	metadata_contact_role	,primary_id,primary_id_scheme,record_number,secondary_id,secondary_id_scheme,station_name,station_abbreviation,alternative_name,station_crs,longitude,latitude,local_gravity,start_date,end_date,station_type,platform_type,platform_sub_type,operating_institute,operating_territory,city,contact,role,observing_frequency,reporting_time,telecommunication_method,station_automation,measuring_system_model,measuring_system_id,observed_variables,comment,optional_data,bbox_min_longitude,bbox_max_longitude,bbox_min_latitude,bbox_max_latitude,metadata_contact,metadata_contact_role
4935	0-20300-0-70485	0.0	4935	2:25602,2:25610,70485	1.0,3.0	UMNAK ISLAND			0.0	-167.9	53.38		19430103	19501120	1.0	0.0	63.0												106,107,117,126,138							L.Haimberger	0.0	
4936	0-20300-0-70489	0.0	4936	1:70489,2:25611,2:25620,70489	1.0,3.0	DUTCH HARBOR			0.0	-166.53	53.9		19390718	19540724	1.0	0.0	63.0												104,105,106,107,117,126,138							L.Haimberger	0.0	
4937	0-20300-0-71124	0.0	4937	71124	1.0,3.0	PRIMROSE LAKE			0.0	-110.05	54.75		19650607	20120704	1.0	0.0	63.0												106,107,126,138							L.Haimberger	0.0	
4938	0-20300-0-71855	0.0	4938	71855	1.0,3.0	DAUPHIN AIRPORT			0.0	-100.05	51.1		19620305	19940826	1.0	0.0	63.0												106,107,126,138							L.Haimberger	0.0	
4939	0-20300-0-71932	0.0	4939	71932	1.0,3.0	FORT MCMURRAY ARPT			0.0	-111.21700000000001	56.65		19620303	19950427	1.0	0.0	63.0												106,107,126,138							L.Haimberger	0.0	
4940	0-20300-0-71968	0.0	4940	1:72968,26317,2:26317,72968	1.0,3.0	AKLAVIK			0.0	-135.0	68.23		19500101	19600912	1.0	0.0	63.0												104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4941	0-20300-0-72222	0.0	4941	2:93826	1.0,3.0	PENSACOLA FOREST SHERMAN NAS			0.0	-87.3167	30.35		19450208	19570215	1.0	0.0	63.0			Fairhope									104,105,106,107							L.Haimberger	0.0	
4942	0-20300-0-72232	0.0	4942	12884,2:12884	1.0,3.0	BOOTHVILLE WSCMO CIT			0.0	-89.4	29.3333		19650213	19791231	1.0	0.0	63.0			Chalmette									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4943	0-20300-0-72257	0.0	4943	2:13955,2:3902,2:3921	1.0,3.0	FT HOOD AAF/KILLEEN			0.0	-97.71700000000001	31.1		19460714	19520408	1.0	0.0	63.0			Copperas Cove,Gatesville,Killeen									104,105,106,107							L.Haimberger	0.0	
4944	0-20300-0-72385	0.0	4944	03133,1:72385,2:3109,2:3133,72385	1.0,3.0	YUCCA FLATS TEST 21			0.0	-116.05	36.95		19510214	19800306	1.0	0.0	63.0			Pahrump									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4945	0-20300-0-72388	0.0	4945	72388	1.0,3.0	AS VEGAS			0.0	-115.1833	36.05		20101216	20210430	1.0	0.0	63.0												106,107,126,138							L.Haimberger	0.0	
4946	0-20300-0-72433	0.0	4946	03879,1:72433,2:3879,72433	1.0,3.0	SALEM LECKRONE AP			0.0	-88.9667	38.65		19690625	19881128	1.0	0.0	63.0			Centralia									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4947	0-20300-0-72436	0.0	4947	2:13803,72436	1.0,3.0	COLUMBUS			0.0	-85.9	39.27		19430713	19550911	1.0	0.0	63.0			Columbus									104,105,106,107,117,126,138							L.Haimberger	0.0	
4948	0-20300-0-72485	0.0	4948	2:23128,2:3132,72485	1.0,3.0	TONAPAH APRT (NEV)			0.0	-117.0833	38.0667		19421204	19940712	1.0	0.0	63.0			Pahrump									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4949	0-20300-0-72497	0.0	4949	1:72497,23201,2:23201,72497	1.0,3.0	CHICO MUNI			0.0	-121.85	39.7833		19420803	19750602	1.0	0.0	63.0			Chico									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4950	0-20300-0-72506	0.0	4950	14756,2:14756	1.0,3.0	NANTUCKET MEM AP			0.0	-70.0667	41.25		19410702	19701103	1.0	0.0	63.0			Nantucket									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4951	0-20300-0-72734	0.0	4951	72734	1.0,3.0	SAULT STE MARIE SANDERSON FLD			0.0	-84.35	46.4667		19460101	19960424	1.0	0.0	63.0												106,107,126,138							L.Haimberger	0.0	
4952	0-20300-0-72798	0.0	4952	1:72798,24240,2:24240,72798	1.0,3.0	TATOOSH ISLAND WB			0.0	-124.7333	48.3833		19400501	19670216	1.0	0.0	63.0			Duncan,Victoria									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4953	0-20300-0-72807	0.0	4953	72807	1.0,3.0	ARGENTIA			0.0	-54.0	47.3		19540101	19690710	1.0	0.0	63.0												106,107,126,138							L.Haimberger	0.0	
4954	0-20300-0-72826	0.0	4954	15703,1:72826,2:15703,72826	1.0,3.0	NITCHEQUON			0.0	-70.9	53.2		19540102	19791231	1.0	0.0	63.0			Sept-Iles									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4955	0-20300-0-74479	0.0	4955	2:14701,2:14762,74479,9:2485	1.0,3.0	PITTSBURGH/EMSU			0.0	-80.0	40.433		19340118	19730511	1.0	0.0	63.0			Altoona,Baldwin									104,105,106,107,117,126,138							L.Haimberger	0.0	
4956	0-20300-0-74482	0.0	4956	2:14714,74482	1.0,3.0	NEWBURGH/STEWART AFB			0.0	-74.1	41.5		19421110	19520308	1.0	0.0	63.0			Beacon,Newburgh									104,105,106,107,117,126,138							L.Haimberger	0.0	
4957	0-20300-0-74505	0.0	4957	2:93224,74505,93224	1.0,3.0	SAN JOSE/EMSU			0.0	-121.8667	37.3167		19700526	19720628	1.0	0.0	63.0			Morgan Hill									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4958	0-20300-0-74544	0.0	4958	2:3925,74544	1.0,3.0	RUSSELL			0.0	-98.82	38.87		19520715	19520926	1.0	0.0	63.0			Hays									104,105,106,107,117,126,138							L.Haimberger	0.0	
4959	0-20300-0-74574	0.0	4959	13760,2:13760,74574	1.0,3.0	DAHLGREN			0.0	-77.03	38.33		19200501	19591113	1.0	0.0	63.0			Saint Charles									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4960	0-20300-0-74614	0.0	4960	2:3135	1.0,3.0	INDIAN SPRINGS GUNN			0.0	-115.667	36.533		19570501	19570830	1.0	0.0	63.0			North Las Vegas									104,105,106,107							L.Haimberger	0.0	
4961	0-20300-0-74724	0.0	4961	2:3148	1.0,3.0	GILA BEND (AAF)			0.0	-112.7	32.933		19630701	19650226	1.0	0.0	63.0			Goodyear									104,105,106,107							L.Haimberger	0.0	
4962	0-20300-0-76151	0.0	4962	1:76151,22105,76151	1.0,3.0	ISLA GUADALUPE			0.0	-118.3	28.88300000000001		19641002	19980907	1.0	0.0	63.0			Vicente Guerrero									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4963	0-20300-0-76370	0.0	4963	1:76361,76361,76370	1.0,3.0	TOPOLOBAMPO			0.0	-109.05	25.617		19630228	19650312	1.0	0.0	63.0			Los Mochis									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4964	0-20300-0-76526	0.0	4964	76526	1.0,3.0	ZAC.,ZACATECAS			0.0	-102.5	22.75		20000901	20210430	1.0	0.0	63.0												106,107,126,138							L.Haimberger	0.0	
4965	0-20300-0-76549	0.0	4965	C:4926	1.0,3.0	TAMPICO			0.0	-97.85	22.283		19230406	19230406	1.0	0.0	63.0			Anahuac									106,107							L.Haimberger	0.0	
4966	0-20300-0-76713	0.0	4966	1:76749,76713,76749	1.0,3.0	CUIDAD DEL CARMEN			0.0	-91.833	18.633		19620303	20061114	1.0	0.0	63.0			Carmen									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4967	0-20300-0-76723	0.0	4967	1:76723,76723	1.0,3.0	ISLA SOCORRO			0.0	-110.95	18.717		19711021	20070704	1.0	0.0	63.0			Cabo San Lucas									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4968	0-20300-0-78063	0.0	4968	12712,1:78063,2:12712,78063	1.0,3.0	GOLD ROCK CREEK			0.0	-78.3667	26.6167		19510125	19701215	1.0	0.0	63.0			Freeport									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4969	0-20300-0-78076	0.0	4969	12713,1:78076,2:12713,78076	1.0,3.0	ELEUTHERA ISLAND			0.0	-76.3	25.2667		19520215	19701217	1.0	0.0	63.0			Nassau									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4970	0-20300-0-78107	0.0	4970	78107	1.0,3.0	MAYAGUAN			0.0	-73.03	22.37		19620304	19650724	1.0	0.0	63.0												106,107,126,138							L.Haimberger	0.0	
4971	0-20300-0-78861	0.0	4971	78861	1.0,3.0	COOLIDGE FIELD (UA)			0.0	-61.783	17.117		19610401	19930428	1.0	0.0	63.0												106,107,126,138							L.Haimberger	0.0	
4972	0-20300-0-78949	0.0	4972	78949	1.0,3.0	VIEUX FORT			0.0	-60.98	13.75		19561001	19570131	1.0	0.0	63.0												106,107,126,138							L.Haimberger	0.0	
4973	0-20300-0-78967	0.0	4973	78967	1.0,3.0	TRINIDAD BWI			0.0	-61.6167	10.6833		19620317	19691208	1.0	0.0	63.0												106,107,126,138							L.Haimberger	0.0	
4974	0-20300-0-84111	0.0	4974	84111	1.0,3.0	CHINCHIPE			0.0	-81.0	-2.2		19420711	19460130	1.0	0.0	63.0												106,107,126,138							L.Haimberger	0.0	
4975	0-20300-0-85543	0.0	4975	1:85543,2:53701,53701,85543	1.0,3.0	QUINTERO (MIL)			0.0	-71.51	-32.78		19570616	19990731	1.0	0.0	63.0			Vina Del Mar									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4976	0-20300-0-87748	0.0	4976	87748	1.0,3.0	COMANDANTE ESPORA			0.0	-62.1667	-38.7333		19570702	19941019	1.0	0.0	63.0												106,107,126,138							L.Haimberger	0.0	
4977	0-20300-0-87827	0.0	4977	87827	1.0,3.0	ALMIRANTE ZAR			0.0	-65.3	-43.2333		19730701	20010410	1.0	0.0	63.0												106,107,126,138							L.Haimberger	0.0	
4978	0-20300-0-87926	0.0	4978	87926	1.0,3.0	RIO GALLEGOS B. A.			0.0	-69.2167	-51.6333		19570723	19770731	1.0	0.0	63.0												106,107,126,138							L.Haimberger	0.0	
4979	0-20300-0-88890	0.0	4979	88890	1.0,3.0	STANLEY			0.0	-57.8667	-51.7		19480202	19680228	1.0	0.0	63.0												106,107,126,138							L.Haimberger	0.0	
4980	0-20300-0-88946	0.0	4980	88946	1.0,3.0	CORBETA URUGUAY DN			0.0	-27.267	-59.45		19800605	19811230	1.0	0.0	63.0												106,107,126,138							L.Haimberger	0.0	
4981	0-20300-0-88967	0.0	4981	1:88967,88967	1.0,3.0	GENERAL BELGRANO			0.0	-38.8	-77.9667		19700516	19750621	1.0	0.0	63.0												104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4982	0-20300-0-89001	0.0	4982	1:89001,89001,9:4113	1.0,3.0	SANAE			0.0	-2.367	-70.317		19570701	19951024	1.0	0.0	63.0												104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4983	0-20300-0-89051	0.0	4983	1:89051,89051	1.0,3.0	PETREL NAS			0.0	-56.2833	-63.4667		19661115	19861025	1.0	0.0	63.0												104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4984	0-20300-0-89125	0.0	4984	89125	1.0,3.0	BYRD STN			0.0	-119.533	-80.017		19670614	19790117	1.0	0.0	63.0												106,107,126,138							L.Haimberger	0.0	
4985	0-20300-0-89522	0.0	4985	1:89522,89522	1.0,3.0	BASE ROI BAUDOUIN			0.0	24.3167	-70.4333		19580210	19781207	1.0	0.0	63.0												104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4986	0-20300-0-89557	0.0	4986	1:89557,89557	1.0,3.0	SOVIETSKAVA			0.0	87.583	-78.4		19580316	19581231	1.0	0.0	63.0												104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4987	0-20300-0-89593	0.0	4987	1:89593,89593	1.0,3.0	PIONERSKAVA			0.0	95.05	-69.73		19580313	19581231	1.0	0.0	63.0												104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4988	0-20300-0-89671	0.0	4988	1:89671,2:87701,87701,89671	1.0,3.0	ADARE HALLETT			0.0	170.2167	-72.3		19560226	19770326	1.0	0.0	63.0												104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4989	0-20300-0-91254	0.0	4989	1:91254,2:41607,41607,91254	1.0,3.0	BIKINI			0.0	165.55	11.52		19520926	19580818	1.0	0.0	63.0												104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4990	0-20300-0-91755	0.0	4990	2:67601,67601,91755	1.0,3.0	LITTLE AMERICA			0.0	-162.25	-78.2		19560206	19581231	1.0	0.0	63.0												104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4991	0-20300-0-91941	0.0	4991	91941	1.0,3.0	RANGIROA			0.0	-147.659	-14.95		19780105	19880206	1.0	0.0	63.0			Mahina									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4992	0-20300-0-91945	0.0	4992	1:91945,91945	1.0,3.0	HEREHERETUE			0.0	-144.9494	-19.9061		19661117	20101128	1.0	0.0	63.0			Papara									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4993	0-20300-0-91946	0.0	4993	1:91946,91946	1.0,3.0	TUREIA			0.0	-138.55	-20.7667		19700211	19710604	1.0	0.0	63.0												104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4994	0-20300-0-91952	0.0	4994	91952	1.0,3.0	MURUROA			0.0	-138.8	-21.817		19730107	19970901	1.0	0.0	63.0												104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4995	0-20300-0-93072	0.0	4995	93072	1.0,3.0	MT TAMAHUNGA			0.0	174.7	-36.3		19940108	20060409	1.0	0.0	63.0			North Shore									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4996	0-20300-0-93170	0.0	4996	2:93170	1.0,3.0	LEBEC			0.0	-118.8667	34.8333		19290901	19320331	1.0	0.0	63.0			Barstow									106,107							L.Haimberger	0.0	
4997	0-20300-0-93204	0.0	4997	2:23241	1.0,3.0	HOLLISTER			0.0	-121.4	36.8333		19441018	19451011	1.0	0.0	63.0			Hollister									106,107							L.Haimberger	0.0	
4998	0-20300-0-93804	0.0	4998	2:93804	1.0,3.0	SPARTANBURG			0.0	-81.95	34.9167		19320622	19471231	1.0	0.0	63.0			Monroe									106,107							L.Haimberger	0.0	
4999	0-20300-0-93871	0.0	4999	93871,C:4899,C:5122,C:5123,C:6077	1.0,3.0	DUE WEST			0.0	-82.3667	34.35		19230212	19280317	1.0	0.0	63.0			Greenwood									106,107,117,126,138							L.Haimberger	0.0	
5000	0-20300-0-93877	0.0	5000	93877	1.0,3.0	MURFREESBORO			0.0	-86.4667	35.9167		1933	1937	1.0	0.0	63.0			Smyrna									106,107,126,138							L.Haimberger	0.0	
5001	0-20300-0-93917	0.0	5001	93917	1.0,3.0	VICKSBURG			0.0	-90.8833	32.35		1935	1939	1.0	0.0	63.0			Vicksburg									106,107,126,138							L.Haimberger	0.0	
5002	0-20300-0-93986	0.0	5002	93986	1.0,3.0	CHATHAM ISL/TUUTA			0.0	-176.5667	-43.95		19560924	20111229	1.0	0.0	63.0												106,107,126,138							L.Haimberger	0.0	
5003	0-20300-0-94027	0.0	5003	1:94027,94027,9:4128	1.0,3.0	LAE			0.0	147.0	-6.733		19470101	19871228	1.0	0.0	63.0			Lae									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
5004	0-20300-0-94775	0.0	5004	2:14782	1.0,3.0	POINT JUDITH			0.0	-71.4833	41.3667		19430804	19470429	1.0	0.0	63.0			Westerly									106,107							L.Haimberger	0.0	
5005	0-20300-0-94881	0.0	5005	C:4921,C:5307,C:5308,C:5309	1.0,3.0	ROYAL CENTER			0.0	-86.4833	40.8833		19230212	19280317	1.0	0.0	63.0			Logansport									106,107,117,126,138							L.Haimberger	0.0	
5006	0-20300-0-94937	0.0	5006	C:4798,C:4900,C:5125,C:5126,C:6078	1.0,3.0	ELLENDALE			0.0	-98.5667	45.9833		19171217	19280317	1.0	0.0	63.0			Aberdeen									106,107,117,126,138							L.Haimberger	0.0	
5007	0-20300-0-96273	0.0	5007	96273	1.0,3.0	MENGGALA/ASTRA KSET			0.0	105.183	-4.45		19750114	19921118	1.0	0.0	63.0			Metro									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
5008	0-20300-0-96773	0.0	5008	1:96773,96773,9:2248	1.0,3.0	KALIJATI			0.0	107.667	-6.55		19560702	19931201	1.0	0.0	63.0			Subang									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
5009	0-20300-0-96801	0.0	5009	1:96801,96801	1.0,3.0	CIBEUREM/TASIK(AFB)			0.0	108.25	-7.332999999999998		19580317	20140510	1.0	0.0	63.0			Tasikmalaya									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
5010	0-20300-0-96845	0.0	5010	1:96845,96845	1.0,3.0	SURAKARTA/ADISUMARM			0.0	110.75	-7.5167		19630427	19940330	1.0	0.0	63.0			Surakarta,Wonogiri									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
5011	0-20300-0-96853	0.0	5011	1:96853,96853,9:2251	1.0,3.0	ADISUCIPTO/JOGYAKAR			0.0	110.433	-7.782999999999999		19540704	19940808	1.0	0.0	63.0			Prambanan,Yogyakarta									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
5012	0-20300-0-96881	0.0	5012	1:96881,96881,9:2252	1.0,3.0	MADIUN/ISWAHYUD AFB			0.0	111.51700000000001	-7.617000000000001		19540701	19931128	1.0	0.0	63.0			Madiun									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
5013	0-20300-0-96947	0.0	5013	96947	1.0,3.0	MALANG/ABDUL (AFB)			0.0	112.7	-7.9670000000000005		19570901	19951006	1.0	0.0	63.0			Malang									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
5014	0-20300-0-98135	0.0	5014	1:98135,98135,98136	1.0,3.0	BASCO			0.0	121.96700000000001	20.45		19490301	19840224	1.0	0.0	63.0			Claveria									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
5015	0-20300-0-98753	0.0	5015	1:98754,98754,9:2271	1.0,3.0	DAVAO AIRPORT			0.0	125.6547	7.1278		19490301	19871201	1.0	0.0	63.0			Davao									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
5016	0-20300-0-99006	0.0	5016	10032,10202,6:100328,6:100329,6:100331,6:100332,6:100333,6:100334,6:102022,6:102023,6:99001,6:99063,99001,99006,99063,9:3698	1.0,3.0	OCEAN WEATHER SHIP A			0.0	-33.0	62.0		19460101	19760503	1.0	0.0	63.0			Emden									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
5017	0-20300-0-99007	0.0	5017	10051,10956,6:100510,6:108661,6:109565,6:99002,99002,99007,9:3699	1.0,3.0	OCEAN WEATHER SHIP B			0.0	-51.0	56.5		19460101	19740627	1.0	0.0	63.0												104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
5018	0-20300-0-99008	0.0	5018	10842,6:100354,6:100355,6:100356,6:108425,6:99003,6:99008,99003,99008,9:3700	1.0,3.0	OCEAN WEATHER SHIP C			0.0	-35.5	52.75		19460101	19781231	1.0	0.0	63.0			Brigantine									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
5019	0-20300-0-99009	0.0	5019	10040,10041,10493,10494,6:100407,6:100410,6:100411,6:104930,6:104941,6:99004,6:99009,99004,99009,9:3701	1.0,3.0	OCEAN WEATHER SHIP D			0.0	-41.0	44.0		19460102	19750621	1.0	0.0	63.0												104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
5020	0-20300-0-99010	0.0	5020	10048,10134,6:100480,6:101348,6:101358,6:99005,6:99010,99005,99010,9:3702	1.0,3.0	OCEAN WEATHER SHIP E			0.0	-48.0	35.0		19460101	19760922	1.0	0.0	63.0												104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
5021	0-20300-0-99013	0.0	5021	10071,10167,6:100710,6:100712,6:101671,6:101681,6:99013,99013	1.0,3.0	OCEAN WEATHER SHIP H			0.0	-71.0	38.0		19580502	19781231	1.0	0.0	63.0			Brigantine									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
5022	0-20300-0-99014	0.0	5022	10018,10829,6:100187,6:100189,6:100190,6:100191,6:100192,6:100193,6:100194,6:108289,6:108298,6:108299,6:99014,6:99061,99014,99061	1.0,3.0	OCEAN WEATHER SHIP I			0.0	-19.0	59.0		19460804	19740629	1.0	0.0	63.0			Kopavogur									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
5023	0-20300-0-99015	0.0	5023	10019,10822,6:100197,6:100199,6:100200,6:100201,6:100202,6:108229,6:99052,99015,99052	1.0,3.0	OCEAN WEATHER SHIP J			0.0	-20.0	52.5		19600101	19731002	1.0	0.0	63.0												104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
5024	0-20300-0-99016	0.0	5024	10016,10465,6:100158,6:100159,6:100160,6:100161,6:104655,6:104656,6:99011,6:99016,6:99041,99011,99016,99041	1.0,3.0	OCEAN WEATHER SHIP K			0.0	-16.0	45.0		19481101	19781231	1.0	0.0	63.0												104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
5025	0-20300-0-99018	0.0	5025	10106,10120,10525,6:100014,6:100016,6:100017,6:100019,6:100022,6:100023,6:101201,6:105252,6:105261,6:105262,6:99018,6:99360,99018,99360,99910	1.0,3.0	OCEAN WEATHER SHIP M			0.0	2.0	66.0		19510402	19781231	1.0	0.0	63.0			Molde									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
5026	0-20300-0-99019	0.0	5026	10140,10930,6:100551,6:101400,6:109300,99019,9:2274,9:3706	1.0,3.0	OCEAN WEATHER SHIP N			0.0	-140.0	30.0		19460804	19711012	1.0	0.0	63.0												104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
5027	0-20300-0-99021	0.0	5027	15045,2:15045,6:99021,99021,9:3703	1.0,3.0	OCEAN WEATHER SHIP P			0.0	-145.0	50.0		19481101	19791231	1.0	0.0	63.0												104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
5028	0-20300-0-99025	0.0	5028	10032,6:100320,6:99020,95502,99020,99025,9:3707	1.0,3.0	OCEAN WEATHER SHIP T			0.0	135.0	29.0		19500601	19821014	1.0	0.0	63.0			Nichinan									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
5029	0-20300-0-99027	0.0	5029	6:99022,99022,99027,9:4163	1.0,3.0	OCEAN WEATHER SHIP V			0.0	164.0	34.0		19510203	19730216	1.0	0.0	63.0												104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
5030	0-20300-0-99223	0.0	5030	6:99223,99223	1.0,3.0	ENVIRONM BUOY 45003			0.0	-82.8	45.3		19600525	19630930	1.0	0.0	63.0			Alpena,Nichinan									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
5031	0-20300-0-99276	0.0	5031	6:99276,99276	1.0,3.0	ENVIRONM BUOY 44005			0.0	-68.3	42.7		19611201	19630930	1.0	0.0	63.0			Brewster									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
5032	0-20300-0-99286	0.0	5032	6:99286,99286	1.0,3.0	ENVIRONM BUOY 62027			0.0	-8.9167	48.7		19600615	19610311	1.0	0.0	63.0			Penzance									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
5033	0-20300-0-W5331	0.0	5033	1:65333,65333,9:642,W5331	1.0,3.0	TCHAOUROU			0.0	2.6	8.8667		19420721	19641228	1.0	0.0	63.0			Tchaourou									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
5034	0-20400-0-4665	0.0	5034	C:4665	1.0,3.0	Aflatun			0.0	71.92	41.62		19570831	19570924	1.0	0.0	63.0			Kosonsoy									104,105,106,107,117,126,138,39							L.Haimberger	0.0	
5035	0-20400-0-4673	0.0	5035	C:4673,C:4674	1.0,3.0	Kara-Kul			0.0	72.63	41.6		19560727	19570924	1.0	0.0	63.0			Toktogul									104,105,106,107,117,126,138,39							L.Haimberger	0.0	
5036	0-20400-0-4679	0.0	5036	C:4679	1.0,3.0	Sari-Tash			0.0	73.25	39.72		19570831	19570927	1.0	0.0	63.0			Ozgon									104,105,106,107,117,126,138,39							L.Haimberger	0.0	
5037	0-20400-0-4681	0.0	5037	C:4681	1.0,3.0	Daraut-Kurgan			0.0	72.18	39.55		19580701	19580724	1.0	0.0	63.0			Stantsiya Gorchakovo									104,105,106,107,117,126,138,39							L.Haimberger	0.0	
5038	0-20400-0-4685	0.0	5038	C:4685	1.0,3.0	Kumbel'			0.0	71.48	43.33		19600904	19600923	1.0	0.0	63.0			Mikhaylovka									104,105,106,107,117,126,138,39							L.Haimberger	0.0	
5039	0-20400-0-4688	0.0	5039	C:4688	1.0,3.0	 water reservoir,Urta-Tokai			0.0	71.45	41.37		19580701	19580724	1.0	0.0	63.0			Kosonsoy									104,105,106,107,117,126,138,39							L.Haimberger	0.0	
5040	0-20400-0-4698	0.0	5040	C:4698	1.0,3.0	Turk			0.0	70.18	41.05		19510723	19510801	1.0	0.0	63.0			Angren									104,105,106,107,117,126,138,39							L.Haimberger	0.0	
5041	0-20400-0-4699	0.0	5041	C:4699	1.0,3.0	Turk			0.0	71.18	41.05		19531211	19540327	1.0	0.0	63.0			Pop									104,105,106,107,117,126,138,39							L.Haimberger	0.0	
5042	0-20400-0-4700	0.0	5042	C:4666,C:4700	1.0,3.0	Arkit			0.0	71.98	41.88		19560510	19560820	1.0	0.0	63.0			Talas									104,105,106,107,117,126,138,39							L.Haimberger	0.0	
5043	0-20400-0-4716	0.0	5043	C:5995	1.0,3.0	Mys Shmidta			0.0	180.53	68.92		19400705	19440520	1.0	0.0	63.0			Anadyr									106,107,117,126,138,39							L.Haimberger	0.0	
5044	0-20400-0-4755	0.0	5044	C:6008	1.0,3.0	Buhta Providenia			0.0	186.77	64.4		19490701	19491230	1.0	0.0	63.0												117,126,138,39							L.Haimberger	0.0	
5045	0-20400-0-4789	0.0	5045	96753	1.0,3.0	Depok			0.0	106.83	-6.37		19800522	19840403	1.0	0.0	63.0			Cibadak									104,105,106,107,117							L.Haimberger	0.0	
5046	0-20400-0-4996	0.0	5046	C:4996	1.0,3.0	Alexandrovsk			0.0	57.6	59.16		19310113	19310116	1.0	0.0	63.0			Aleksandrovsk									126							L.Haimberger	0.0	
5047	0-20400-0-5009	0.0	5047	C:5009,C:5010,C:5011	1.0,3.0	Reykjavik			0.0	-21.93	67.13		19320901	19330831	1.0	0.0	63.0			Akureyri									106,107,126,138							L.Haimberger	0.0	
5048	0-20400-0-5023	0.0	5048	C:5023	1.0,3.0	Abu Sueir			0.0	32.15	30.08		19250124	19250124	1.0	0.0	63.0			Suez									106,107,117							L.Haimberger	0.0	
5049	0-20400-0-5029	0.0	5049	C:5029	1.0,3.0	Alai-Tal			0.0	73.2	39.7		19280717	19280719	1.0	0.0	63.0			Ozgon									106,107							L.Haimberger	0.0	
