	primary_id	primary_id_scheme	record_number	secondary_id	secondary_id_scheme	station_name	station_abbreviation	alternative_name	station_crs	longitude	latitude	local_gravity	start_date	end_date	station_type	platform_type	platform_sub_type	operating_institute	operating_territory	city	contact	role	observing_frequency	reporting_time	telecommunication_method	station_automation	measuring_system_model	measuring_system_id	observed_variables	comment	optional_data	bbox_min_longitude	bbox_max_longitude	bbox_min_latitude	bbox_max_latitude	metadata_contact	metadata_contact_role
88	0-20000-0-96595	0	89	96595	3	MUARA TEWEH/BERINGIN			0	114.89611111111113	-0.9419444444444444		2014-10-20	2024-03-03	1	0	63	NMS	100	Amuntai									['126', '137', '106', '107', '117']							L.Haimberger	0
89	0-20000-0-42591	0	90	42591	3	GAYA (42591-0)			0	84.95	24.75		2014-10-06	2016-10-05	1	0	63	NMS	104	Gaya									['126', '137', '106', '107', '117']							L.Haimberger	0
90	0-20000-0-30554	0	91	30554	3	BAGDARIN (30554-0)			0	113.58055555555556	54.44166666666666		2015-11-01	2015-11-04	1	0	63	NMS	190	Taksimo									['126', '137', '106', '107', '117']							L.Haimberger	0
91	0-20000-0-16224	0	92	16224	3	VIGNA DI VALLE			0	12.211388888888887	42.08027777777778		2024-02-12	2024-02-26	1	0	63	NMS	109	Bracciano									['126', '137', '106', '107', '117']							L.Haimberger	0
92	0-20000-0-41739	0	93	41739	3	PANJGUR			0	64.1	26.966666666666665		2015-10-01	2016-10-01	1	0	63	NMS	177	Turbat									['126', '137', '106', '107', '117']							L.Haimberger	0
93	0-20000-0-47058	0	94	47058	3	PYONGYANG			0	125.78333333333332	39.03333333333333		2014-10-14	2015-06-26	1	0	63	NMS	120	Dandong									['126', '137', '106', '107', '117']							L.Haimberger	0
94	0-20000-0-96987	0	95	96987	3	BANYUWANGI			0	114.35527777777776	-8.215277777777777		2014-10-11	2024-03-04	1	0	63	NMS	100	Banyuwangi									['126', '137', '106', '107', '117']							L.Haimberger	0
95	0-20000-0-41661	0	96	41661	3	QUETTA (SHEIKH MANDA)			0	66.91666666666667	30.266666666666666		2015-10-01	2016-02-01	1	0	63	NMS	177	Karak									['126', '137', '106', '107', '117']							L.Haimberger	0
96	0-20000-0-34009	0	97	34009	3	KURSK			0	36.16666666666666	51.766666666666666		2015-11-01	2024-03-03	1	0	63	NMS	190	Kursk									['126', '137', '106', '107', '117']							L.Haimberger	0
97	0-20000-0-96147	0	98	96147	3	RANAI			0	108.39361111111111	3.911944444444445		2014-10-02	2024-03-04	1	0	63	NMS	100	Pemangkat									['126', '137', '106', '107', '117']							L.Haimberger	0
