	primary_id	primary_id_scheme	record_number	secondary_id	secondary_id_scheme	station_name	station_abbreviation	alternative_name	station_crs	longitude	latitude	local_gravity	start_date	end_date	station_type	platform_type	platform_sub_type	operating_institute	operating_territory	city	contact	role	observing_frequency	reporting_time	telecommunication_method	station_automation	measuring_system_model	measuring_system_id	observed_variables	comment	optional_data	bbox_min_longitude	bbox_max_longitude	bbox_min_latitude	bbox_max_latitude	metadata_contact	metadata_contact_role	distance_km	distance_km_minusLat	city_dist_km	elevation	file
85	0-20300-0-99010	0	86	0X28	3	OCEAN WEATHER SHIP E			0	-48.0	35.0		19660613	19660613	1	0	63	NMS	37	None									[36, 38, 39, 85, 104, 105, 106, 107, 117]							L.Haimberger	0	0.0		None	0.0	era5.conv._0X28
86	0-20300-0-99009	0	87	1:4YD	3	OCEAN WEATHER SHIP D			0	-41.0	44.0		19690616	19690616	1	0	63	NMS	37	None									[38, 85, 104, 105, 106, 107, 117]							L.Haimberger	0	0.0		None	0.0	era5.conv._1:4YD
87	0-20000-0-60030	0	88	3:YTHK	3	LAS PALMAS DE GRAN CANARIA/GANDO			0	-15.389444444444443	27.9225		19670809	19670809	1	0	63	NMS	67	Aguimes									[38, 85]							L.Haimberger	0	13.6		12.5	47.0	era5.conv._3:YTHK
88	0-20300-0-70489	0	89	3:0N4K	3	DUTCH HARBOR			0	-166.53	53.9		19630630	19630630	1	0	63	NMS	231	None									[38, 85, 117]							L.Haimberger	0	2.0		None	7.0	era5.conv._3:0N4K
89	0-20300-0-99007	0	90	0X2U	3	OCEAN WEATHER SHIP B			0	-51.0	56.5		19660815	19660817	1	0	63	NMS	83	None									[36, 38, 39, 85, 104, 105, 106, 107, 117]							L.Haimberger	0	0.0		None	0.0	era5.conv._0X2U
90	0-20300-0-99008	0	91	0X5V	3	OCEAN WEATHER SHIP C			0	-35.5	52.75		19661117	19661117	1	0	63	NMS	83	None									[36, 38, 39, 85, 104, 105, 106, 107, 117]							L.Haimberger	0	5.6		None	0.0	era5.conv._0X5V
91	0-20000-0-78365	0	92	78361	3	PUNTA LUCRECIA,  HOLGUIN			0	-75.61666666666666	21.066666666666663		19740821	19740821	1	0	63	NMS	50	Banes									[36, 38, 39, 85, 104, 105, 106, 107, 117]							L.Haimberger	0	11.4		4.6	4.0	era5.conv._78361
92	0-20000-0-78347	0	93	78347	3	CAMILO CIENFUEGOS,  CIEGO DE AVILA			0	-78.75	22.15		19740724	19740724	1	0	63	NMS	50	Moron									[36, 38, 39, 85, 104, 105, 106, 107, 117]							L.Haimberger	0	16.4		3.0	16.0	era5.conv._78347
93	0-20000-0-81873	0	94	82686	3	IGUATU (81873-0)			0	-39.27027777777778	-6.396666666666667		19740918	19740918	1	0	63	NMS	30	Iguatu									[106, 107, 117]							L.Haimberger	0	3.3		3.7	234.5	era5.conv._82686
94	0-20300-0-99007	0	95	0X46	3	OCEAN WEATHER SHIP B			0	-51.0	56.5		19660702	19660702	1	0	63	NMS	83	None									[36, 38, 39, 85, 104, 105, 106, 107, 117]							L.Haimberger	0	0.0		None	0.0	era5.conv._0X46
